concept_id|concept_name|concept_code
45612305|Rectocele|D020047
45612306|Acquired Hyperostosis Syndrome|D020083
45612307|Sirolimus|D020123
45612308|Hyperhomocysteinemia|D020138
45612309|Hyperglycinemia, Nonketotic|D020158
45612310|Myoclonic Epilepsies, Progressive|D020191
45612311|Trauma, Nervous System|D020196
45612312|Lateral Sinus Thrombosis|D020227
45612313|Prosopagnosia|D020238
45612314|Encephalomyelitis, Western Equine|D020241
45612315|Mercury Encephalopathy|D020262
45612316|Migraine without Aura|D020326
45612317|Vestibular Neuronitis|D020338
45612318|Enterocolitis, Necrotizing|D020345
45612319|Paraneoplastic Cerebellar Degeneration|D020362
45612320|Isaacs Syndrome|D020386
45612321|Femoral Neuropathy|D020428
45612322|Abducens Nerve Diseases|D020434
45612323|Amaurosis Fugax|D020757
45612324|Bardet-Biedl Syndrome|D020788
45612325|Encephalitis, Herpes Simplex|D020803
45612326|Encephalitis, Varicella Zoster|D020804
45612327|Chamomile Oil|D020843
45612328|Vigabatrin|D020888
45612329|Myasthenia Gravis, Neonatal|D020941
45612330|Atrophy, Spinopontine|D020966
45612331|Myotonic Disorders|D020967
45612332|Multicystic Dysplastic Kidney|D021782
45612333|Cholera Vaccines|D022121
45612334|Poliovirus Vaccines|D023321
45612335|Vitamin K 2|D024482
45612336|Tocopherols|D024505
45612337|Molecular Diagnostic Testing|D025202
45612338|Septo-Optic Dysplasia|D025962
45612339|Anemia, Diamond-Blackfan|D029503
45612340|Caloric Restriction|D031204
45612341|Retinal Vasculitis|D031300
45612342|Iridectomy|D032801
45612343|Hypoalbuminemia|D034141
45612344|Hearing Loss|D034381
45612345|Disputes|D034462
45612346|Endometrial Stromal Tumors|D036821
45612347|Delivery, Obstetric|D036861
45612348|Upper Extremity Deformities, Congenital|D038062
45612349|Muscular Dystrophy, Oculopharyngeal|D039141
45612350|Tomography, Optical Coherence|D041623
45612351|Estrogens, Esterified (USP)|D042724
45612352|Linoleic Acids, Conjugated|D044243
45612353|Cronkhite-Canada Syndrome|D044483
45612354|Ileus|D045823
45612355|Moraxella Infections|D045828
45612356|Hypertension, Pregnancy-Induced|D046110
45612357|Andropause|D047649
45612358|Diabetes Complications|D048909
45612359|Hermaphroditism, True|D050090
45612360|Monckeberg Medial Calcific Sclerosis|D050380
45612361|Stillbirth|D050497
45612362|Complement C1 Inhibitor Protein|D050718
45612363|Post-Traumatic Headache|D051298
45612364|Paroxysmal Hemicrania|D051302
45612365|Ambulation Difficulty|D051346
45612366|Lymphohistiocytosis, Hemophagocytic|D051359
45612367|Renal Insufficiency, Chronic|D051436
45612368|Digital Rectal Examination|D051517
45612369|Glycogen Storage Disease Type IIb|D052120
45612370|Ferumoxytol|D052203
45612371|Hypoalphalipoproteinemias|D052456
45612372|Infant, Extremely Low Birth Weight|D052577
45612373|Cystocele|D052858
45612374|Nephrolithiasis|D053040
45612375|Dysuria|D053159
45612376|Diurnal Enuresis|D053207
45613818|insulin glulisine|C479079
45613819|darunavir|C482292
45613820|dasatinib|C488369
45613821|ranibizumab|C497368
45613822|vildagliptin|C502012
45613823|monoclonal antibody CNTO 1275|C504320
45613824|benzylpenicilloyl G polylysine|C509029
45613825|estrogens, conjugated synthetic B|C509657
45613826|alglucosidase alfa|C509951
45613827|indacaterol|C510790
45613828|belimumab|C511911
45613829|boceprevir|C512204
45613830|zopiclone|C515050
45613831|eszopiclone|C515051
45613832|pasireotide|C517782
45613833|maropitant|C518176
45613834|ferrous phosphate|C518753
45613835|besifloxacin|C522124
45613836|Asenapine|C522667
45613837|carfilzomib|C524865
45613838|lurasidone|C525644
45613839|fesoterodine|C526675
45613840|ofatumumab|C527517
45613841|Human balantidiasis|C531629
45613842|Cystinuria type 1|C531664
45613843|Alkaptonuric ochronosis|C531762
45613844|aflibercept|C533178
45613845|macitentan|C533860
45613846|aluminum sesquichlorohydrate|C534453
45613847|Primary amebic meningoencephalitis|C535275
45613848|Costeff optic atrophy syndrome|C535311
45613849|Cataract, total congenital|C535341
45613850|Congenital torticollis|C535425
45613851|Bifid nose|C535441
45613852|Corneal Dystrophy, Crystalline, of Schnyder|C535475
45613853|Epidermolysis bullosa, pretibial|C535494
45613854|Erythema elevatum diutinum|C535509
45613855|Aberrant subclavian artery|C535555
45613856|Acromicric dysplasia|C535662
45613857|Long-chain acyl-CoA dehydrogenase deficiency|C535690
45613858|Dysequilibrium syndrome|C535731
45613859|Encephalocraniocutaneous lipomatosis|C535736
45613860|Congenital disorder of glycosylation type 1A|C535739
45613861|Nephrotic Syndrome, Type 1|C535761
45613862|Spondyloenchondrodysplasia|C535782
45613863|Pseudocholinesterase deficiency|C535825
45613864|Leukocyte adhesion deficiency type 1|C535887
45613865|Limb-girdle muscular dystrophy type 2H|C535897
45613866|Limb-girdle muscular dystrophy, type 2C|C535900
45613867|Charcot-Marie-Tooth disease, X-linked, 1|C535919
45613868|Cheilitis glandularis|C535921
45613869|Cholestasis, progressive familial intrahepatic 1|C535933
45613870|Complete atrioventricular septal defect|C535974
45613871|Achalasia Addisonianism Alacrimia syndrome|C536008
45613872|Acheiropodia|C536014
45613873|Achondrogenesis type 1A|C536015
45613874|Achondrogenesis type 2|C536017
45613875|Osteogenesis imperfecta, type 3|C536044
45613876|Hydrocephalus, X-linked|C536078
45613877|Partial atrioventricular canal|C536112
45613878|Keratolytic winter erythema|C536155
45613879|Ehlers-Danlos syndrome type 5|C536197
45613880|Cyclic neutropenia|C536227
45613881|Familial cyclic vomiting syndrome|C536228
45613882|Purpura simplex|C536249
45613883|VLCAD deficiency|C536353
45613884|Factor 8 deficiency, acquired|C536392
45613885|Neonatal hemochromatosis|C536394
45613886|Urethral obstruction sequence|C536477
45613887|Van der Woude syndrome|C536528
45613888|Trichodental syndrome|C536551
45613889|Trichorrhexis nodosa syndrome|C536556
45613890|Chromosome 18 deletion syndrome|C536580
45613891|Schinzel-Giedion syndrome|C536632
45613892|Schneckenbecken dysplasia|C536637
45613893|Perisylvian syndrome|C536658
45613894|Weaver syndrome|C536687
45613895|Wells syndrome|C536693
45613896|Winchester syndrome|C536709
45613897|Woolly hair, hypotrichosis, everted lower lip and outstanding ears|C536746
45613898|46, XY female|C536769
45613899|Systemic carnitine deficiency|C536778
45613900|Thyroid cancer, anaplastic|C536910
45613901|Hypogammaglobulinemia and Isolated growth hormone deficiency, X-linked|C537149
45613902|Kohlschutter Tonz syndrome|C537213
45613903|Sandifer syndrome|C537234
45613904|Greig cephalopolysyndactyly syndrome|C537300
45615324|Bundle-Branch Block|D002037
45615325|Levobunolol|D002040
45615326|Bupranolol|D002046
45615327|Burkitt Lymphoma|D002051
45615328|Busulfan|D002066
45615329|Calcium Chloride|D002122
45615330|Calcium Gluconate|D002125
45615331|Calcium Sulfate|D002133
45615332|Captopril|D002216
45615333|Carbamazepine|D002220
45615334|Carcinoma in Situ|D002278
45615335|Cardiomyopathy, Alcoholic|D002310
45615336|Carisoprodol|D002328
45615337|Carteolol|D002354
45615338|Castration|D002369
45615339|Cataract Extraction|D002387
45615340|Cecal Diseases|D002429
45615341|Cefaclor|D002433
45615342|Cefotaxime|D002439
45615343|Ceftazidime|D002442
45615344|Cell Fusion|D002459
45615345|Cellulose, Oxidized|D002483
45615346|Cerebellar Ataxia|D002524
45615347|Cerebral Arteriosclerosis|D002537
45615348|Arteriovenous Malformations, Cerebral|D002538
45615349|Ischemic Attack, Transient|D002546
45615350|Cerebral Palsy|D002547
45615351|Uterine Cervical Neoplasms|D002583
45615352|Cestoda|D002589
45615353|Chagas Cardiomyopathy|D002598
45615354|Chickenpox|D002644
45615355|Pervasive Development Disorders|D002659
45615356|Chlorpheniramine|D002744
45615357|Cholangiography|D002758
45615358|Cholesterol|D002784
45615359|Chondrosarcoma|D002813
45615360|Chorioamnionitis|D002821
45615361|Chromatography, Affinity|D002846
45615362|Chromatography, High Pressure Liquid|D002851
45615363|Chromoblastomycosis|D002862
45615364|Chromosome Deletion|D002872
45615365|Chylothorax|D002916
45615366|Circumcision, Male|D002944
45615367|Cisplatin|D002945
45615368|Clomiphene|D002996
45615369|Cockayne Syndrome|D003057
45615370|Colchicine|D003078
45615371|Col Factors|D003086
45615372|Collagen Diseases|D003095
45615373|Achromatopsia|D003117
45615374|Lynch Syndrome|D003123
45615375|Complement C3|D003176
45615376|Seizures, Febrile|D003294
45615377|Cost Control|D003363
45615378|Creatinine|D003404
45615379|Croup|D003440
45615380|Cultural Deprivation|D003467
45615381|Decontamination|D003666
45615382|DEET|D003671
45615383|Dens in Dente|D003719
45615384|Dental Implantation, Endosseous, Endodontic|D003759
45615385|Dental Pulp Diseases|D003788
45615386|Deoxycholate|D003840
45615387|Dependent Personality Disorder|D003859
45615388|Dermatomycoses|D003881
45615389|Desoxycorticosterone|D003900
45615390|Dextromoramide|D003916
45615391|Diabetic Nephropathies|D003928
45615392|Diabetic Retinopathy|D003930
45615393|Diazepam|D003975
45615394|Dimethyl Sulfoxide|D004121
45615395|Diosmin|D004145
45615396|Disseminated Intravascular Coagulation|D004211
45615397|Diverticulitis|D004238
45615398|Diverticulosis|D004240
45615399|Blood Doping|D004300
45615400|Drug Toxicity|D004362
45615401|Dysarthria|D004401
45615402|Dysgammaglobulinemia|D004406
45615403|Echolalia|D004454
45615404|Econazole|D004464
45615405|Ectromelia|D004480
45615406|Elephantiasis|D004604
45615407|Elephantiasis, Filarial|D004605
45615408|Elliptocytosis, Hereditary|D004612
45615409|Ellis-Van Creveld Syndrome|D004613
45615410|Embryo Transfer|D004624
45615411|Encephalitis|D004660
45615412|Encephalomyelitis, Acute Disseminated|D004673
45615413|Encephalomyelitis, Venezuelan Equine|D004685
45615414|Enema|D004733
45615415|Enhancer Elements, Genetic|D004742
45615416|Enterocolitis, Pseudomembranous|D004761
45615417|Coxsackieviruses|D004770
45615418|Entropion|D004774
45615419|Ependymoma|D004806
45615420|Epidermolysis Bullosa|D004820
45616854|Pneumocephalus|D011007
45616855|Poloxalene|D011060
45616856|Polycystic Ovary Syndrome|D011085
45616857|Polythiazide|D011139
45616858|Postpericardiotomy Syndrome|D011185
45616859|Potassium Chloride|D011189
45616860|Potassium Dichromate|D011192
45616861|Practolol|D011217
45616862|Prazosin|D011224
45616863|Pre-Eclampsia|D011225
45616864|Pregnancy Trimester, Third|D011263
45616865|Primary Prevention|D011322
45616866|Procyclidine|D011352
45616867|Projective Techniques|D011386
45616868|Promegestone|D011397
45616869|Promethazine|D011398
45616870|Prosthesis Loosening|D011475
45616871|Protein Conformation|D011487
45616872|Protriptyline|D011530
45616873|Pruritus|D011537
45616874|Pruritus Ani|D011538
45616875|Pseudopregnancy|D011555
45616876|Psychosocial Deprivation|D011610
45616877|Leucotomy|D011612
45616878|Psychotherapy|D011613
45616879|Carboxypeptidase G2|D011623
45616880|Puberty|D011627
45616881|Puberty, Precocious|D011629
45616882|Pulmonary Edema|D011654
45616883|Pulmonary Embolism|D011655
45616884|Pulmonary Fibrosis|D011658
45616885|Pulmonary Veno-Occlusive Disease|D011668
45616886|Pulpectomy|D011670
45616887|Pyridinolcarbamate|D011727
45616888|Pyrilamine|D011738
45616889|Pyruvate Kinase|D011770
45616890|Radiculopathy|D011843
45616891|Radiography, Dental|D011861
45616892|Radioligand Assay|D011869
45616893|Radionuclide Imaging|D011877
45616894|Rape|D011902
45616895|Rectal Diseases|D012002
45616896|Renal Osteodystrophy|D012080
45616897|Repetitive Sequences, Nucleic Acid|D012091
45616898|Retinal Perforations|D012167
45616899|Retinoblastoma|D012175
45616900|Retrocochlear Hearing Loss|D012181
45616901|Retropneumoperitoneum|D012188
45616902|Retroviridae Infections|D012192
45616903|Reye Syndrome|D012202
45616904|Rhinitis, Atrophic|D012222
45616905|Riboflavin|D012256
45616906|Riboflavin Deficiency|D012257
45616907|Rodent Control|D012375
45616908|Root Canal Obturation|D012389
45616909|rRNA Operon|D012407
45616910|Rubinstein-Taybi Syndrome|D012415
45616911|Sandhoff Disease|D012497
45616912|Saralasin|D012504
45616913|Scaling, Subgingival|D012534
45616914|Scalp Dermatoses|D012536
45616915|Schistosomiasis haematobia|D012553
45616916|Schizophrenia|D012559
45616917|Schizophrenia, Catatonic|D012560
45616918|Sclerema Neonatorum|D012593
45616919|Sclerostomy|D012599
45616920|Scotoma|D012607
45616921|Scrub Typhus|D012612
45616922|Self Care|D012648
45616923|Self Mutilation|D012652
45616924|Serum Sickness|D012713
45616925|Sex Counseling|D012731
45616926|Shock, Hemorrhagic|D012771
45616927|Short Rib-Polydactyly Syndrome|D012779
45616928|Shy-Drager Syndrome|D012791
45616929|Sialometaplasia, Necrotizing|D012797
45616930|Sickle Cell Trait|D012805
45616931|Signs and Symptoms|D012816
45616932|Silo Filler's Disease|D012832
45616933|Smiling|D012904
45616934|Snake Bites|D012909
45616935|Social Problems|D012940
45616936|Sodium Tetradecyl Sulfate|D012981
45616937|Spectrometry, X-Ray Emission|D013052
45616938|Spectrophotometry|D013053
45616939|Aprosodia|D013064
45616940|Spherocytosis, Hereditary|D013103
45616941|Spinal Cord Compression|D013117
45616942|Spinal Cord Diseases|D013118
45616943|Spinal Stenosis|D013130
45616944|Spinocerebellar Degenerations|D013132
45616945|Splenectomy|D013156
45616946|Spondylitis|D013166
45616947|Starvation|D013217
45618369|Polyradiculoneuropathy, Chronic Inflammatory Demyelinating|D020277
45618370|Brain Stem Neoplasms|D020295
45618371|Essential Tremor|D020329
45618372|Dexfenfluramine|D020372
45618373|Muscular Dystrophy, Duchenne|D020388
45618374|Sciatic Neuropathy|D020426
45618375|Olfactory Nerve Diseases|D020431
45618376|Pericardiocentesis|D020519
45618377|Transurethral Resection of Prostate|D020728
45618378|Keratomileusis, Laser In Situ|D020731
45618379|Mibefradil|D020748
45618380|Anterior Spinal Artery Syndrome|D020759
45618381|Posterior Cerebral Artery Syndrome|D020762
45618382|Cerebral Embolism|D020766
45618383|Asperger Syndrome|D020817
45618384|Dyskinesias|D020820
45618385|Myopathy, Myotubular|D020914
45618386|Tea Tree Oil|D020947
45618387|Brachial Plexus Neuritis|D020968
45618388|Sentinel Lymph Node Biopsy|D021701
45618389|Antiretroviral Therapy, Highly Active|D023241
45618390|Cardiomyopathy, Hypertrophic, Familial|D024741
45618391|Metabolic Syndrome X|D024821
45618392|Manual Therapies|D026201
45618393|Vitamin B 6 Deficiency|D026681
45618394|Amyloid Neuropathies, Familial|D028227
45618395|Bronchitis, Chronic|D029481
45618396|Hyperuricemia|D033461
45618397|Macroamylasemia|D034321
45618398|Mastocytosis, Systemic|D034721
45618399|Parturition|D036801
45618400|Claw Toe|D037801
45618401|Acalculous Cholecystitis|D042101
45618402|Lingual Thyroid|D046151
45618403|Ear Piercing|D046288
45618404|Protoporphyria, Erythropoietic|D046351
45618405|Pubic Symphysis Diastasis|D046548
45618406|Nesidioblastosis|D046768
45618407|Chitosan|D048271
45618408|Keratectomy, Subepithelial, Laser-Assisted|D049008
45618409|Positron-Emission Tomography|D049268
45618410|ACTH-Secreting Pituitary Adenoma|D049913
45618411|Nijmegen Breakage Syndrome|D049932
45618412|Hyperthyroxinemia, Familial Dysalbuminemic|D050010
45618413|Hashimoto Disease|D050031
45618414|Esophageal pH Monitoring|D050782
45618415|Fractures, Compression|D050815
45618416|Trigeminal Autonomic Cephalalgias|D051303
45618417|Neuralgia, Postherpetic|D051474
45618418|Mucositis|D052016
45618419|Lipid Metabolism Disorders|D052439
45618420|Subacute Combined Degeneration|D052879
45618421|Hyper-IgM Immunodeficiency Syndrome|D053306
45618422|Hyper-IgM Immunodeficiency Syndrome, Type 1|D053307
45618423|Ectodermal Dysplasia 1, Anhidrotic|D053358
45618424|Hand-Arm Vibration Syndrome|D053421
45618425|Anakinra|D053590
45618426|Azoospermia|D053713
45618427|Pallidotomy|D053860
45618428|Periventricular Heterotopia, X-Linked|D054091
45618429|Thrombocytopenia, Neonatal Alloimmune|D054098
45618430|Pseudoephedrine|D054199
45618431|No-Reflow Phenomenon|D054318
45618432|IBIDS Syndrome|D054463
45618433|Hypodermoclysis|D055103
45618434|Refeeding Syndrome|D055677
45618435|Invasive Pulmonary Aspergillosis|D055744
45618436|Vasa Previa|D055949
45618437|Obesity, Abdominal|D056128
45618438|Animal Assisted Therapy|D056447
45618439|Hereditary Autoinflammatory Diseases|D056660
45618440|von Willebrand Disease, Type 2|D056728
45618441|Donohue Syndrome|D056731
45618442|Giant Axonal Neuropathy|D056768
45618443|Leukoencephalopathies|D056784
45618444|Urea Cycle Disorders, Inborn|D056806
45618445|Thyroxine-Binding Globulin|D056825
45618446|Ideal Body Weight|D056865
45618447|Thrombotic Microangiopathies|D057049
45618448|Thyrotropin Alfa|D057073
45618449|Eccrine Poroma|D057091
45618450|Iridocorneal Endothelial Syndrome|D057129
45618451|Vitelliform Macular Dystrophy|D057826
45618452|Endoleak|D057867
45618453|Atheroma|D058226
45618454|Birt-Hogg-Dube Syndrome|D058249
45610929|Tooth, Supernumerary|D014096
45610865|Sea-Blue Histiocyte Syndrome|D012618
45610866|Secobarbital|D012631
45610867|Sequence Homology, Nucleic Acid|D012689
45610868|Serositis|D012700
45610869|Short Bowel Syndrome|D012778
45610870|Sick Sinus Syndrome|D012804
45610871|Silver Nitrate|D012835
45610872|Silver Sulfadiazine|D012837
45610873|Sincalide|D012844
45610874|Single Person|D012847
45610875|Situs Inversus|D012857
45610876|Bullous Skin Diseases|D012872
45610877|Skin Diseases, Genetic|D012873
45610878|Skin Diseases, Parasitic|D012876
45610879|Sleep Deprivation|D012892
45610880|Social Rejection|D012929
45610881|Sodium Hydroxide|D012972
45610882|Sodium Oxybate|D012978
45610883|Somatoform Disorders|D013001
45610884|Spasms, Infantile|D013036
45610885|Spectrophotometry, Atomic Absorption|D013054
45610886|Spectrophotometry, Infrared|D013055
45610887|Spirometry|D013147
45610888|Splenic Neoplasms|D013160
45610889|Spondylolisthesis|D013168
45610890|Squalene|D013185
45610891|Stanford-Binet Test|D013195
