id|drug|RxNorm_Preferred_Term|HOI|MedDRA_Preferred_Term|evidence_type|modality|evidence_source_code_id|statistic value|evidence_linkout|statistic_type
5443|1310149|Warfarin|37320311|Hair disorder|aers_report_count||5|12|https://open.fda.gov/drug/event/reference/|COUNT
5444|1310149|Warfarin|37320311|Hair disorder|aers_ebgm||5|0.5019999743|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5445|1310149|Warfarin|37320311|Hair disorder|aers_eb05||5|0.3079999983|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5446|1310149|Warfarin|36313966|Investigation abnormal|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5447|1310149|Warfarin|36313966|Investigation abnormal|aers_ebgm||5|0.8259999752|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5448|1310149|Warfarin|36313966|Investigation abnormal|aers_eb05||5|0.1870000064|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5449|1310149|Warfarin|36315262|Body height decreased|aers_report_count||5|8|https://open.fda.gov/drug/event/reference/|COUNT
5450|1310149|Warfarin|36315262|Body height decreased|aers_ebgm||5|0.5699999928|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5451|1310149|Warfarin|36315262|Body height decreased|aers_eb05||5|0.3140000105|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5452|1310149|Warfarin|36718583|Hypertonic bladder|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
5453|1310149|Warfarin|36718583|Hypertonic bladder|aers_ebgm||5|0.4589999914|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5454|1310149|Warfarin|36718583|Hypertonic bladder|aers_eb05||5|0.1469999999|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5455|1310149|Warfarin|35104826|Eosinophilia|aers_report_count||5|26|https://open.fda.gov/drug/event/reference/|COUNT
5456|1310149|Warfarin|35104826|Eosinophilia|aers_ebgm||5|0.3420000076|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5457|1310149|Warfarin|35104826|Eosinophilia|aers_eb05||5|0.2460000068|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5458|1308216|Lisinopril|35809043|Neuroleptic malignant syndrome|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5459|1308216|Lisinopril|35809043|Neuroleptic malignant syndrome|aers_ebgm||5|0.0520000011|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5460|1308216|Lisinopril|35809043|Neuroleptic malignant syndrome|aers_eb05||5|0.0120000001|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5461|1310149|Warfarin|36416575|Phosphorus metabolism disorder|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
5462|1310149|Warfarin|36416575|Phosphorus metabolism disorder|aers_ebgm||5|1.7699999809|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5463|1310149|Warfarin|36416575|Phosphorus metabolism disorder|aers_eb05||5|0.5669999719|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5464|1308216|Lisinopril|35909670|Hepatic neoplasm malignant|aers_report_count||5|7|https://open.fda.gov/drug/event/reference/|COUNT
5465|1308216|Lisinopril|35909670|Hepatic neoplasm malignant|aers_ebgm||5|0.4009999931|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5466|1308216|Lisinopril|35909670|Hepatic neoplasm malignant|aers_eb05||5|0.2119999975|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5467|1308216|Lisinopril|36211208|Vascular injury|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
5468|1308216|Lisinopril|36211208|Vascular injury|aers_ebgm||5|0.8889999986|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5469|1308216|Lisinopril|36211208|Vascular injury|aers_eb05||5|0.2849999964|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5470|1308216|Lisinopril|36211594|Medical device complication|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
5471|1308216|Lisinopril|36211594|Medical device complication|aers_ebgm||5|0.3179999888|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5472|1308216|Lisinopril|36211594|Medical device complication|aers_eb05||5|0.1599999964|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5473|1308216|Lisinopril|37019254|Cystocele|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5474|1308216|Lisinopril|37019254|Cystocele|aers_ebgm||5|2.3499999046|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5475|1308216|Lisinopril|37019254|Cystocele|aers_eb05||5|1.0199999809|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5476|1308216|Lisinopril|37320310|Hair colour changes|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
5477|1308216|Lisinopril|37320310|Hair colour changes|aers_ebgm||5|0.621999979|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5478|1308216|Lisinopril|37320310|Hair colour changes|aers_eb05||5|0.3129999936|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5479|1310149|Warfarin|37320102|Dermatitis bullous|aers_report_count||5|57|https://open.fda.gov/drug/event/reference/|COUNT
5480|1310149|Warfarin|37320102|Dermatitis bullous|aers_ebgm||5|0.5879999995|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5481|1310149|Warfarin|37320102|Dermatitis bullous|aers_eb05||5|0.4709999859|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5482|1310149|Warfarin|37420510|Bedridden|aers_report_count||5|9|https://open.fda.gov/drug/event/reference/|COUNT
5483|1310149|Warfarin|37420510|Bedridden|aers_ebgm||5|0.4650000036|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5484|1310149|Warfarin|37420510|Bedridden|aers_eb05||5|0.2649999857|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5485|1310149|Warfarin|36617522|Bladder neoplasm|aers_report_count||5|7|https://open.fda.gov/drug/event/reference/|COUNT
5486|1310149|Warfarin|36617522|Bladder neoplasm|aers_ebgm||5|1.2000000477|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5487|1310149|Warfarin|36617522|Bladder neoplasm|aers_eb05||5|0.6380000114|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5488|1308216|Lisinopril|35104070|Iron deficiency anaemia|aers_report_count||5|39|https://open.fda.gov/drug/event/reference/|COUNT
5489|1308216|Lisinopril|35104070|Iron deficiency anaemia|aers_ebgm||5|1.1100000143|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5490|1308216|Lisinopril|35104070|Iron deficiency anaemia|aers_eb05||5|0.8519999981|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5491|1308216|Lisinopril|35204989|Cardiac disorder|aers_report_count||5|71|https://open.fda.gov/drug/event/reference/|COUNT
5492|1308216|Lisinopril|35204989|Cardiac disorder|aers_ebgm||5|0.7440000176|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5493|1308216|Lisinopril|35204989|Cardiac disorder|aers_eb05||5|0.6100000143|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5494|1310149|Warfarin|35707714|Pancreatitis acute|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
5495|1310149|Warfarin|35707714|Pancreatitis acute|aers_ebgm||5|0.1369999945|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5496|1310149|Warfarin|35707714|Pancreatitis acute|aers_eb05||5|0.0689999983|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5497|1310149|Warfarin|36211261|Muscle injury|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
5498|1310149|Warfarin|36211261|Muscle injury|aers_ebgm||5|0.3610000014|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5499|1310149|Warfarin|36211261|Muscle injury|aers_eb05||5|0.1819999963|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5500|1308216|Lisinopril|37622545|Varicose vein|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5501|1308216|Lisinopril|37622545|Varicose vein|aers_ebgm||5|0.7049999833|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5502|1308216|Lisinopril|37622545|Varicose vein|aers_eb05||5|0.3070000112|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5503|1308216|Lisinopril|36110015|Bacterial infection|aers_report_count||5|13|https://open.fda.gov/drug/event/reference/|COUNT
5504|1308216|Lisinopril|36110015|Bacterial infection|aers_ebgm||5|0.5730000138|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5505|1308216|Lisinopril|36110015|Bacterial infection|aers_eb05||5|0.3589999974|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5506|1308216|Lisinopril|36110733|Urethritis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5507|1308216|Lisinopril|36110733|Urethritis|aers_ebgm||5|0.5580000281|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5508|1308216|Lisinopril|36110733|Urethritis|aers_eb05||5|0.126000002|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5509|1308216|Lisinopril|36818634|Abortion spontaneous|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
5510|1308216|Lisinopril|36818634|Abortion spontaneous|aers_ebgm||5|0.3860000074|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5511|1308216|Lisinopril|36818634|Abortion spontaneous|aers_eb05||5|0.1940000057|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5512|1308216|Lisinopril|36516808|Periarthritis|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
5513|1308216|Lisinopril|36516808|Periarthritis|aers_ebgm||5|1.25|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5514|1308216|Lisinopril|36516808|Periarthritis|aers_eb05||5|0.4839999974|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5515|1308216|Lisinopril|36516933|Spondylolisthesis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5516|1308216|Lisinopril|36516933|Spondylolisthesis|aers_ebgm||5|0.4959999919|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5517|1308216|Lisinopril|36516933|Spondylolisthesis|aers_eb05||5|0.1120000035|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5518|1310149|Warfarin|36009814|Cutaneous lupus erythematosus|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5519|1310149|Warfarin|36009814|Cutaneous lupus erythematosus|aers_ebgm||5|0.2199999988|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5520|1310149|Warfarin|36009814|Cutaneous lupus erythematosus|aers_eb05||5|0.0500000007|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5521|1310149|Warfarin|36516905|Intervertebral disc disorder|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
5522|1310149|Warfarin|36516905|Intervertebral disc disorder|aers_ebgm||5|0.3039999902|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5523|1310149|Warfarin|36516905|Intervertebral disc disorder|aers_eb05||5|0.1180000007|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5524|1308216|Lisinopril|37320284|Sweat gland disorder|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5525|1308216|Lisinopril|37320284|Sweat gland disorder|aers_ebgm||5|0.8740000129|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5526|1308216|Lisinopril|37320284|Sweat gland disorder|aers_eb05||5|0.1979999989|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5527|1308216|Lisinopril|35306235|Congenital nose malformation|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5528|1308216|Lisinopril|35306235|Congenital nose malformation|aers_ebgm||5|0.90200001|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5529|1308216|Lisinopril|35306235|Congenital nose malformation|aers_eb05||5|0.2039999962|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5530|1308216|Lisinopril|35205230|Ascites|aers_report_count||5|55|https://open.fda.gov/drug/event/reference/|COUNT
5531|1308216|Lisinopril|35205230|Ascites|aers_ebgm||5|1.2899999619|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5532|1308216|Lisinopril|35205230|Ascites|aers_eb05||5|1.0299999714|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5533|1308216|Lisinopril|35305663|Pyloric stenosis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5534|1308216|Lisinopril|35305663|Pyloric stenosis|aers_ebgm||5|0.7129999995|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5535|1308216|Lisinopril|35305663|Pyloric stenosis|aers_eb05||5|0.1609999985|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5536|1310149|Warfarin|36009764|Laryngeal oedema|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5537|1310149|Warfarin|36009764|Laryngeal oedema|aers_ebgm||5|0.123999998|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5538|1310149|Warfarin|36009764|Laryngeal oedema|aers_eb05||5|0.0540000014|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5539|1310149|Warfarin|36617413|Central nervous system neoplasm|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5540|1310149|Warfarin|36617413|Central nervous system neoplasm|aers_ebgm||5|0.2849999964|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5541|1310149|Warfarin|36617413|Central nervous system neoplasm|aers_eb05||5|0.0649999976|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5542|1310149|Warfarin|36919075|Paranoia|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5543|1310149|Warfarin|36919075|Paranoia|aers_ebgm||5|0.074000001|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5544|1310149|Warfarin|36919075|Paranoia|aers_eb05||5|0.0320000015|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5545|1308216|Lisinopril|36516904|Intervertebral disc degeneration|aers_report_count||5|7|https://open.fda.gov/drug/event/reference/|COUNT
5546|1308216|Lisinopril|36516904|Intervertebral disc degeneration|aers_ebgm||5|0.7950000167|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5547|1308216|Lisinopril|36516904|Intervertebral disc degeneration|aers_eb05||5|0.4210000038|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5548|1308216|Lisinopril|36516894|Finger deformity|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
5549|1308216|Lisinopril|36516894|Finger deformity|aers_ebgm||5|0.9789999723|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5550|1308216|Lisinopril|36516894|Finger deformity|aers_eb05||5|0.3140000105|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5551|1308216|Lisinopril|37219893|Respiratory arrest|aers_report_count||5|75|https://open.fda.gov/drug/event/reference/|COUNT
5552|1308216|Lisinopril|37219893|Respiratory arrest|aers_ebgm||5|1.4400000572|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5553|1308216|Lisinopril|37219893|Respiratory arrest|aers_eb05||5|1.1799999475|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5554|1308216|Lisinopril|37320187|Rash papular|aers_report_count||5|9|https://open.fda.gov/drug/event/reference/|COUNT
5555|1308216|Lisinopril|37320187|Rash papular|aers_ebgm||5|0.5109999776|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5556|1308216|Lisinopril|37320187|Rash papular|aers_eb05||5|0.2919999957|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5557|1310149|Warfarin|36718077|Facial nerve disorder|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5558|1310149|Warfarin|36718077|Facial nerve disorder|aers_ebgm||5|0.7409999967|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5559|1310149|Warfarin|36718077|Facial nerve disorder|aers_eb05||5|0.1679999977|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5560|1308216|Lisinopril|35506797|Hypothyroidism|aers_report_count||5|29|https://open.fda.gov/drug/event/reference/|COUNT
5561|1308216|Lisinopril|35506797|Hypothyroidism|aers_ebgm||5|1.0299999714|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5562|1308216|Lisinopril|35506797|Hypothyroidism|aers_eb05||5|0.7570000291|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5563|1308216|Lisinopril|35708282|Gastric ulcer perforation|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
5564|1308216|Lisinopril|35708282|Gastric ulcer perforation|aers_ebgm||5|0.4059999883|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5565|1308216|Lisinopril|35708282|Gastric ulcer perforation|aers_eb05||5|0.1299999952|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5566|1308216|Lisinopril|36009909|Polyarteritis nodosa|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5567|1308216|Lisinopril|36009909|Polyarteritis nodosa|aers_ebgm||5|2.0999999046|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5568|1308216|Lisinopril|36009909|Polyarteritis nodosa|aers_eb05||5|0.9129999876|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5569|1308216|Lisinopril|36110585|Bronchopneumonia|aers_report_count||5|15|https://open.fda.gov/drug/event/reference/|COUNT
5570|1308216|Lisinopril|36110585|Bronchopneumonia|aers_ebgm||5|1.0399999619|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5571|1308216|Lisinopril|36110585|Bronchopneumonia|aers_eb05||5|0.6729999781|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5572|1308216|Lisinopril|36617920|Malignant melanoma|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5573|1308216|Lisinopril|36617920|Malignant melanoma|aers_ebgm||5|0.4309999943|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5574|1308216|Lisinopril|36617920|Malignant melanoma|aers_eb05||5|0.1870000064|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5575|1310149|Warfarin|36009843|Dermatomyositis|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
5576|1310149|Warfarin|36009843|Dermatomyositis|aers_ebgm||5|0.7680000067|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5577|1310149|Warfarin|36009843|Dermatomyositis|aers_eb05||5|0.3630000055|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5578|1310149|Warfarin|36211113|Jaw fracture|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
5579|1310149|Warfarin|36211113|Jaw fracture|aers_ebgm||5|0.6620000005|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5580|1310149|Warfarin|36211113|Jaw fracture|aers_eb05||5|0.2560000122|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5581|1308216|Lisinopril|35708642|Stomatitis|aers_report_count||5|30|https://open.fda.gov/drug/event/reference/|COUNT
5582|1308216|Lisinopril|35708642|Stomatitis|aers_ebgm||5|0.4839999974|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5583|1308216|Lisinopril|35708642|Stomatitis|aers_eb05||5|0.3560000062|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5584|1308216|Lisinopril|36110234|Staphylococcal sepsis|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
5585|1308216|Lisinopril|36110234|Staphylococcal sepsis|aers_ebgm||5|0.4199999869|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5586|1308216|Lisinopril|36110234|Staphylococcal sepsis|aers_eb05||5|0.1829999983|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5587|1308216|Lisinopril|37622482|Arterial disorder|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
5588|1308216|Lisinopril|37622482|Arterial disorder|aers_ebgm||5|0.5009999871|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5589|1308216|Lisinopril|37622482|Arterial disorder|aers_eb05||5|0.1609999985|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5590|1310149|Warfarin|37622435|Raynaud's phenomenon|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5591|1310149|Warfarin|37622435|Raynaud's phenomenon|aers_ebgm||5|0.1599999964|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5592|1310149|Warfarin|37622435|Raynaud's phenomenon|aers_eb05||5|0.0359999985|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5593|1308216|Lisinopril|37622455|Embolism|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5594|1308216|Lisinopril|37622455|Embolism|aers_ebgm||5|0.5619999766|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5595|1308216|Lisinopril|37622455|Embolism|aers_eb05||5|0.1270000041|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5596|1308216|Lisinopril|36110584|Bronchitis|aers_report_count||5|74|https://open.fda.gov/drug/event/reference/|COUNT
5597|1308216|Lisinopril|36110584|Bronchitis|aers_ebgm||5|1.2200000286|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5598|1308216|Lisinopril|36110584|Bronchitis|aers_eb05||5|1.0099999905|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5599|1308216|Lisinopril|35707714|Pancreatitis acute|aers_report_count||5|67|https://open.fda.gov/drug/event/reference/|COUNT
5600|1308216|Lisinopril|35707714|Pancreatitis acute|aers_ebgm||5|2.7799999714|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5601|1308216|Lisinopril|35707714|Pancreatitis acute|aers_eb05||5|2.2699999809|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
5602|1308216|Lisinopril|35708649|Malignant ascites|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
5603|1308216|Lisinopril|35708649|Malignant ascites|aers_ebgm||5|0.7639999986|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
5604|1308216|Lisinopril|35708649|Malignant ascites|aers_eb05||5|0.172999993|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
