id|drug|RxNorm_Preferred_term|HOI|MedDRA_Preferred_Term
1310149-36211211|1310149|Warfarin|36211211|Venous injury
1310149-35606824|1310149|Warfarin|35606824|Cataract
1310149-37119656|1310149|Warfarin|37119656|Infertility male
1310149-36717998|1310149|Warfarin|36717998|Cerebral haemorrhage
1310149-36919167|1310149|Warfarin|36919167|Male orgasmic disorder
1310149-36617677|1310149|Warfarin|36617677|Benign neoplasm of prostate
1310149-36617802|1310149|Warfarin|36617802|Malignant mediastinal neoplasm
1503297-36818824|1503297|Metformin|36818824|Breast engorgement
1503297-37019257|1503297|Metformin|37019257|Urinary bladder haemorrhage
1503297-35607492|1503297|Metformin|35607492|Visual field defect
1503297-35809101|1503297|Metformin|35809101|Ataxia
1503297-35607489|1503297|Metformin|35607489|Scotoma
1503297-36009700|1503297|Metformin|36009700|Asthma
1503297-36211065|1503297|Metformin|36211065|Fracture
1503297-35909578|1503297|Metformin|35909578|Hepatitis C
1503297-36718151|1503297|Metformin|36718151|Brain oedema
1503297-37019318|1503297|Metformin|37019318|Renal failure
1503297-35305965|1503297|Metformin|35305965|Microcephaly
1503297-35104883|1503297|Metformin|35104883|Neutropenia
1503297-35606920|1503297|Metformin|35606920|Dacryostenosis acquired
1503297-35707631|1503297|Metformin|35707631|Tooth abscess
1503297-36718157|1503297|Metformin|36718157|Dementia Alzheimer's type
1503297-35708136|1503297|Metformin|35708136|Abdominal mass
1503297-36009851|1503297|Metformin|36009851|Pemphigus
1503297-36211237|1503297|Metformin|36211237|Haemothorax
1503297-36516886|1503297|Metformin|36516886|Myopathy
1310149-36009768|1310149|Warfarin|36009768|Dermatitis atopic
1310149-35707824|1310149|Warfarin|35707824|Gastric mucosal hypertrophy
1310149-35708242|1310149|Warfarin|35708242|Intestinal obstruction
1310149-36313477|1310149|Warfarin|36313477|White blood cell count increased
1310149-37520692|1310149|Warfarin|37520692|Toe amputation
1310149-37622472|1310149|Warfarin|37622472|Peripheral embolism
1310149-36516827|1310149|Warfarin|36516827|Spinal osteoarthritis
1310149-36211281|1310149|Warfarin|36211281|Accident at home
1310149-36009833|1310149|Warfarin|36009833|Rheumatoid arthritis
1310149-36314650|1310149|Warfarin|36314650|HIV test positive
1310149-35506810|1310149|Warfarin|35506810|Thyroid cyst
1310149-36315646|1310149|Warfarin|36315646|Cells in urine
1310149-36718143|1310149|Warfarin|36718143|Migraine without aura
1310149-36617297|1310149|Warfarin|36617297|Metastatic neoplasm
1310149-35406391|1310149|Warfarin|35406391|Tinnitus
1310149-35607084|1310149|Warfarin|35607084|Chalazion
1310149-35707574|1310149|Warfarin|35707574|Anal pruritus
1310149-36110682|1310149|Warfarin|36110682|Skin infection
1310149-36918891|1310149|Warfarin|36918891|Phobia
1310149-37219898|1310149|Warfarin|37219898|Tachypnoea
1310149-37622402|1310149|Warfarin|37622402|Arterial stenosis
1310149-35305435|1310149|Warfarin|35305435|Vascular anomaly
1310149-36718259|1310149|Warfarin|36718259|Parkinsonism
1310149-36516882|1310149|Warfarin|36516882|Compartment syndrome
1310149-37019426|1310149|Warfarin|37019426|Haemoglobinuria
1308216-35205246|1308216|Lisinopril|35205246|Cardiogenic shock
1308216-35205034|1308216|Lisinopril|35205034|Palpitations
1310149-35104351|1310149|Warfarin|35104351|Acute myeloid leukaemia
1310149-36516959|1310149|Warfarin|36516959|Pain in extremity
1310149-36211103|1310149|Warfarin|36211103|Lower limb fracture
1310149-36110704|1310149|Warfarin|36110704|Rhinitis
1310149-35707561|1310149|Warfarin|35707561|Anorectal disorder
1310149-36211457|1310149|Warfarin|36211457|Burns second degree
1310149-36316209|1310149|Warfarin|36316209|Blood alcohol increased
1310149-36718279|1310149|Warfarin|36718279|Reflexes abnormal
1503297-35305435|1503297|Metformin|35305435|Vascular anomaly
1503297-35406394|1503297|Metformin|35406394|Vertigo positional
1503297-35607421|1503297|Metformin|35607421|Retinal vein occlusion
1503297-37320079|1503297|Metformin|37320079|Hyperkeratosis
1310149-35104137|1310149|Warfarin|35104137|Factor IX deficiency
1310149-35204924|1310149|Warfarin|35204924|Arrhythmia
1310149-35205258|1310149|Warfarin|35205258|Pulmonary congestion
1310149-36211288|1310149|Warfarin|36211288|Asphyxia
1310149-35708519|1310149|Warfarin|35708519|Oesophageal carcinoma
1310149-35306238|1310149|Warfarin|35306238|Congenital pharyngeal anomaly
1310149-35607262|1310149|Warfarin|35607262|Blepharospasm
1310149-36617941|1310149|Warfarin|36617941|Neoplasm skin
1310149-36919125|1310149|Warfarin|36919125|Alcoholism
1310149-35809319|1310149|Warfarin|35809319|Adverse drug reaction
1310149-35205162|1310149|Warfarin|35205162|Coronary artery aneurysm
1310149-35506603|1310149|Warfarin|35506603|Testicular atrophy
1310149-35607445|1310149|Warfarin|35607445|Blindness transient
1310149-35909441|1310149|Warfarin|35909441|Cholecystitis
1310149-35607082|1310149|Warfarin|35607082|Blepharitis
1310149-37521663|1310149|Warfarin|37521663|Uterine dilation and evacuation
1310149-36718020|1310149|Warfarin|36718020|Precerebral artery occlusion
1310149-37220030|1310149|Warfarin|37220030|Nasal turbinate hypertrophy
1310149-35506475|1310149|Warfarin|35506475|Adrenal haemorrhage
1310149-36211137|1310149|Warfarin|36211137|Wrist fracture
1310149-36516817|1310149|Warfarin|36516817|Joint stiffness
1310149-36009700|1310149|Warfarin|36009700|Asthma
1310149-35708458|1310149|Warfarin|35708458|Gastrointestinal carcinoma
1310149-36516971|1310149|Warfarin|36516971|Muscle contracture
1310149-36718406|1310149|Warfarin|36718406|Sensory disturbance
1503297-35104074|1503297|Metformin|35104074|Anaemia
1503297-35909564|1503297|Metformin|35909564|Portal hypertension
1503297-36110234|1503297|Metformin|36110234|Staphylococcal sepsis
1503297-35708132|1503297|Metformin|35708132|Ileus paralytic
1503297-36718298|1503297|Metformin|36718298|Aphasia
1503297-36919181|1503297|Metformin|36919181|Psychosexual disorder
1503297-35104364|1503297|Metformin|35104364|Chronic lymphocytic leukaemia
1503297-36617534|1503297|Metformin|36617534|Benign ovarian tumour
1503297-36919123|1503297|Metformin|36919123|Alcohol abuse
1503297-36316074|1503297|Metformin|36316074|Sputum abnormal
1503297-37119721|1503297|Metformin|37119721|Uterine haemorrhage
1503297-36718231|1503297|Metformin|36718231|Locked-in syndrome
1503297-37019330|1503297|Metformin|37019330|Hydronephrosis
1503297-35809190|1503297|Metformin|35809190|Systemic inflammatory response syndrome
1310149-35607408|1310149|Warfarin|35607408|Retinal aneurysm
1310149-36110715|1310149|Warfarin|36110715|Upper respiratory tract infection
1310149-36110933|1310149|Warfarin|36110933|Influenza
1310149-35909568|1310149|Warfarin|35909568|Portal vein thrombosis
1310149-36416719|1310149|Warfarin|36416719|Vitamin B complex deficiency
1310149-37320295|1310149|Warfarin|37320295|Nail disorder
1310149-35708369|1310149|Warfarin|35708369|Malabsorption
1310149-35909670|1310149|Warfarin|35909670|Hepatic neoplasm malignant
1310149-35707695|1310149|Warfarin|35707695|Diverticulum intestinal haemorrhagic
1308216-35607169|1308216|Lisinopril|35607169|Episcleritis
1308216-35607323|1308216|Lisinopril|35607323|Chorioretinopathy
1310149-36416538|1310149|Warfarin|36416538|Starvation
1503297-35406359|1503297|Metformin|35406359|Deafness
1503297-36211268|1503297|Metformin|36211268|Tendon rupture
1503297-37019458|1503297|Metformin|37019458|Calculus bladder
1503297-36717995|1503297|Metformin|36717995|Cerebral artery occlusion
1503297-36313594|1503297|Metformin|36313594|Liver function test abnormal
1503297-37622545|1503297|Metformin|37622545|Varicose vein
1503297-36009754|1503297|Metformin|36009754|Toxic epidermal necrolysis
1503297-37622481|1503297|Metformin|37622481|Angiopathy
1503297-35506542|1503297|Metformin|35506542|Endocrine disorder
1503297-37622446|1503297|Metformin|37622446|Shock
1503297-35607284|1503297|Metformin|35607284|Nystagmus
1503297-36110197|1503297|Metformin|36110197|Lung infection pseudomonal
1503297-36416695|1503297|Metformin|36416695|Gout
1503297-36516749|1503297|Metformin|36516749|Osteonecrosis
1503297-36517135|1503297|Metformin|36517135|Osteochondrosis
1503297-36718422|1503297|Metformin|36718422|Dysphonia
1503297-35708050|1503297|Metformin|35708050|Gastritis
1503297-36211223|1503297|Metformin|36211223|Subdural haemorrhage
1503297-35909452|1503297|Metformin|35909452|Gallbladder disorder
1503297-37019449|1503297|Metformin|37019449|Nocturia
1503297-35205156|1503297|Metformin|35205156|Trisomy 21
1503297-36110257|1503297|Metformin|36110257|Pneumonia pneumococcal
1503297-35205002|1503297|Metformin|35205002|Heart injury
1503297-36009823|1503297|Metformin|36009823|Systemic lupus erythematosus
1503297-35305683|1503297|Metformin|35305683|Congenital megacolon
1503297-35707540|1503297|Metformin|35707540|Incisional hernia
1503297-35707740|1503297|Metformin|35707740|Pancreatic injury
1503297-35909542|1503297|Metformin|35909542|Liver abscess
1503297-36617516|1503297|Metformin|36617516|Urethral cancer
1503297-35909507|1503297|Metformin|35909507|Bilirubin excretion disorder
1503297-37019371|1503297|Metformin|37019371|Ureteric obstruction
1503297-36516894|1503297|Metformin|36516894|Finger deformity
1503297-35607160|1503297|Metformin|35607160|Retinal oedema
1503297-35204912|1503297|Metformin|35204912|Bundle branch block right
1503297-36312616|1503297|Metformin|36312616|Foetal heart rate abnormal
1503297-35607165|1503297|Metformin|35607165|Toxocariasis
1503297-35707809|1503297|Metformin|35707809|Intestinal fistula
1503297-36919083|1503297|Metformin|36919083|Personality disorder
1503297-36517016|1503297|Metformin|36517016|Lipoma
1503297-36919118|1503297|Metformin|36919118|Mental status changes
1503297-37119529|1503297|Metformin|37119529|Prostatitis
1503297-35506621|1503297|Metformin|35506621|Type 1 diabetes mellitus
1503297-36416561|1503297|Metformin|36416561|Chondrocalcinosis pyrophosphate
1503297-36516783|1503297|Metformin|36516783|Monarthritis
1503297-36718121|1503297|Metformin|36718121|Hypertensive encephalopathy
1503297-36110795|1503297|Metformin|36110795|Pneumonia mycoplasmal
1503297-36617894|1503297|Metformin|36617894|Lung neoplasm malignant
1503297-36818680|1503297|Metformin|36818680|Obstructed labour
1503297-36919120|1503297|Metformin|36919120|Mental disorder due to a general medical condition
1503297-35809365|1503297|Metformin|35809365|Alcohol withdrawal syndrome
1503297-35205190|1503297|Metformin|35205190|Myocardial ischaemia
1503297-36315267|1503297|Metformin|36315267|Body mass index increased
1503297-36718092|1503297|Metformin|36718092|Olfactory nerve disorder
1503297-36316089|1503297|Metformin|36316089|Chest X-ray abnormal
1503297-36416680|1503297|Metformin|36416680|Metabolic disorder
1503297-37622537|1503297|Metformin|37622537|Arteritis
1503297-36818651|1503297|Metformin|36818651|Hydrops foetalis
1503297-37119643|1503297|Metformin|37119643|Oedema genital
1503297-35104286|1503297|Metformin|35104286|Anaemia haemolytic autoimmune
1503297-36919149|1503297|Metformin|36919149|Psychotic disorder
1503297-35104826|1503297|Metformin|35104826|Eosinophilia
1503297-35707714|1503297|Metformin|35707714|Pancreatitis acute
1503297-35708649|1503297|Metformin|35708649|Malignant ascites
1503297-35406364|1503297|Metformin|35406364|Deafness transitory
1503297-37019452|1503297|Metformin|37019452|Renal colic
1310149-37622528|1310149|Warfarin|37622528|Essential hypertension
1310149-37219926|1310149|Warfarin|37219926|Chronic respiratory failure
1310149-35607106|1310149|Warfarin|35607106|Endophthalmitis
1310149-35406390|1310149|Warfarin|35406390|Motion sickness
1310149-35205062|1310149|Warfarin|35205062|Aortic valve disease
1310149-35205094|1310149|Warfarin|35205094|Mitral valve incompetence
1310149-36617245|1310149|Warfarin|36617245|Metastasis
1310149-37522270|1310149|Warfarin|37522270|Surgery
1310149-35607027|1310149|Warfarin|35607027|Conjunctival hyperaemia
1310149-35707552|1310149|Warfarin|35707552|Anal fissure
1310149-35708156|1310149|Warfarin|35708156|Abdominal pain upper
1310149-36009857|1310149|Warfarin|36009857|Sarcoidosis
1310149-36617157|1310149|Warfarin|36617157|Fibroadenoma of breast
1310149-36314507|1310149|Warfarin|36314507|Culture positive
1310149-37019308|1310149|Warfarin|37019308|Renal disorder
1310149-37219905|1310149|Warfarin|37219905|Hypoxia
1310149-35708063|1310149|Warfarin|35708063|Crohn's disease
1310149-37320232|1310149|Warfarin|37320232|Skin hyperpigmentation
1503297-35104161|1503297|Metformin|35104161|Coagulopathy
1503297-36211137|1503297|Metformin|36211137|Wrist fracture
1503297-36314294|1503297|Metformin|36314294|Metabolic function test abnormal
1503297-35607416|1503297|Metformin|35607416|Retinal ischaemia
1503297-35305718|1503297|Metformin|35305718|Macroglossia
1503297-35606980|1503297|Metformin|35606980|Retinal disorder
1503297-37320276|1503297|Metformin|37320276|Anhidrosis
1503297-35606826|1503297|Metformin|35606826|Cataract nuclear
1503297-36516905|1503297|Metformin|36516905|Intervertebral disc disorder
1503297-35104071|1503297|Metformin|35104071|Pernicious anaemia
1503297-35305938|1503297|Metformin|35305938|Limb reduction defect
1503297-35708434|1503297|Metformin|35708434|Metastases to large intestine
1503297-36211148|1503297|Metformin|36211148|Accidental poisoning
1503297-36211273|1503297|Metformin|36211273|Nerve injury
1503297-35205124|1503297|Metformin|35205124|Transposition of the great vessels
1503297-36718449|1503297|Metformin|36718449|Urinary incontinence
1503297-36110557|1503297|Metformin|36110557|Neonatal infection
1503297-35305953|1503297|Metformin|35305953|Talipes
1503297-35708063|1503297|Metformin|35708063|Crohn's disease
1503297-35406324|1503297|Metformin|35406324|Otorrhoea
1503297-35104252|1503297|Metformin|35104252|Myelofibrosis
1310149-37420518|1310149|Warfarin|37420518|Dependence on enabling machine or device
1310149-36416490|1310149|Warfarin|36416490|Alkalosis
1310149-37320280|1310149|Warfarin|37320280|Heat rash
1310149-36211681|1310149|Warfarin|36211681|Post procedural haemorrhage
1310149-37622449|1310149|Warfarin|37622449|Hypotension
1310149-37622481|1310149|Warfarin|37622481|Angiopathy
1310149-35205232|1310149|Warfarin|35205232|Fluid overload
1503297-36110826|1503297|Metformin|36110826|Vulvovaginitis trichomonal
1503297-37522270|1503297|Metformin|37522270|Surgery
1503297-35205236|1503297|Metformin|35205236|Oedema peripheral
1503297-35909615|1503297|Metformin|35909615|Hepatitis alcoholic
1503297-36211097|1503297|Metformin|36211097|Ankle fracture
1503297-36416551|1503297|Metformin|36416551|Osteoporosis
1503297-36919127|1503297|Metformin|36919127|Drug abuse
1503297-37320170|1503297|Metformin|37320170|Skin exfoliation
1503297-37019254|1503297|Metformin|37019254|Cystocele
1503297-35607452|1503297|Metformin|35607452|Accommodation disorder
1503297-36516840|1503297|Metformin|36516840|Muscle atrophy
1503297-36516930|1503297|Metformin|36516930|Scoliosis
1503297-35205242|1503297|Metformin|35205242|Cardiac failure chronic
1503297-37019321|1503297|Metformin|37019321|Renal impairment
1503297-37219830|1503297|Metformin|37219830|Idiopathic pulmonary fibrosis
1503297-37320223|1503297|Metformin|37320223|Decubitus ulcer
1503297-35708282|1503297|Metformin|35708282|Gastric ulcer perforation
1503297-36211330|1503297|Metformin|36211330|Brachial plexus injury
1503297-36516817|1503297|Metformin|36516817|Joint stiffness
1503297-36110015|1503297|Metformin|36110015|Bacterial infection
1503297-36718066|1503297|Metformin|36718066|Subclavian steal syndrome
1503297-35606854|1503297|Metformin|35606854|Corneal abrasion
1503297-36211190|1503297|Metformin|36211190|Toxic encephalopathy
1503297-36718119|1503297|Metformin|36718119|Encephalopathy
1503297-36516761|1503297|Metformin|36516761|Bone pain
1503297-36211542|1503297|Metformin|36211542|Device breakage
1503297-36617553|1503297|Metformin|36617553|Uterine leiomyoma
1503297-36818761|1503297|Metformin|36818761|Neonatal respiratory distress syndrome
1503297-36110266|1503297|Metformin|36110266|Streptococcal sepsis
1503297-35204909|1503297|Metformin|35204909|Bundle branch block
1503297-35205243|1503297|Metformin|35205243|Cardiac failure congestive
1310149-36718450|1310149|Warfarin|36718450|Amyotrophic lateral sclerosis
1310149-37622482|1310149|Warfarin|37622482|Arterial disorder
1310149-37320098|1310149|Warfarin|37320098|Actinic keratosis
1503297-35707768|1503297|Metformin|35707768|Gastrointestinal stoma complication
1503297-35306050|1503297|Metformin|35306050|Congenital central nervous system anomaly
1503297-36516909|1503297|Metformin|36516909|Sciatica
1503297-35607124|1503297|Metformin|35607124|Filariasis
1503297-35909682|1503297|Metformin|35909682|Metastases to liver
1503297-36416638|1503297|Metformin|36416638|Hyperlipidaemia
1503297-36919031|1503297|Metformin|36919031|Bipolar I disorder
1503297-37521159|1503297|Metformin|37521159|Dialysis
1503297-36718067|1503297|Metformin|36718067|Transient ischaemic attack
1503297-37019263|1503297|Metformin|37019263|Cystitis noninfective
1503297-36211176|1503297|Metformin|36211176|Myopathy toxic
1503297-35506451|1503297|Metformin|35506451|Hyperaldosteronism
1503297-36516904|1503297|Metformin|36516904|Intervertebral disc degeneration
1503297-35708642|1503297|Metformin|35708642|Stomatitis
1503297-36818694|1503297|Metformin|36818694|Cephalo-pelvic disproportion
1503297-35406331|1503297|Metformin|35406331|Cerumen impaction
1503297-36919122|1503297|Metformin|36919122|Enuresis
