"PreferredSubstance","RxNORM","NUI","NDFRT_LABEL","DRUGBANK_CA","DRUGBANK_BIO2RDF"
"NORGESTREL","http://purl.bioontology.org/ontology/RXNORM/7518","http://purl.bioontology.org/ontology/NDFRT/N0000146367","NORGESTREL","http://www.drugbank.ca/drugs/DB01172","http://bio2rdf.org/drugbank:DB01172"
"NORGESTREL","http://purl.bioontology.org/ontology/RXNORM/7518","http://purl.bioontology.org/ontology/NDFRT/N0000007456","Norgestrel [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01172","http://bio2rdf.org/drugbank:DB01172"
"NORTRIPTYLINE","http://purl.bioontology.org/ontology/RXNORM/7531","http://purl.bioontology.org/ontology/NDFRT/N0000147946","NORTRIPTYLINE","http://www.drugbank.ca/drugs/DB00540","http://bio2rdf.org/drugbank:DB00540"
"NORTRIPTYLINE","http://purl.bioontology.org/ontology/RXNORM/7531","http://purl.bioontology.org/ontology/NDFRT/N0000005714","Nortriptyline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00540","http://bio2rdf.org/drugbank:DB00540"
"NYSTATIN","http://purl.bioontology.org/ontology/RXNORM/7597","http://purl.bioontology.org/ontology/NDFRT/N0000145961","NYSTATIN","http://www.drugbank.ca/drugs/DB00646","http://bio2rdf.org/drugbank:DB00646"
"NYSTATIN","http://purl.bioontology.org/ontology/RXNORM/7597","http://purl.bioontology.org/ontology/NDFRT/N0000145961","NYSTATIN","http://www.drugbank.ca/drugs/DB00646","http://bio2rdf.org/drugbank:DB00646"
"NYSTATIN","http://purl.bioontology.org/ontology/RXNORM/7597","http://purl.bioontology.org/ontology/NDFRT/N0000006699","Nystatin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00646","http://bio2rdf.org/drugbank:DB00646"
"NYSTATIN","http://purl.bioontology.org/ontology/RXNORM/7597","http://purl.bioontology.org/ontology/NDFRT/N0000006699","Nystatin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00646","http://bio2rdf.org/drugbank:DB00646"
"OCTREOTIDE","http://purl.bioontology.org/ontology/RXNORM/7617","http://purl.bioontology.org/ontology/NDFRT/N0000147950","OCTREOTIDE","http://www.drugbank.ca/drugs/DB00104","http://bio2rdf.org/drugbank:DB00104"
"OCTREOTIDE","http://purl.bioontology.org/ontology/RXNORM/7617","http://purl.bioontology.org/ontology/NDFRT/N0000147950","OCTREOTIDE","http://www.drugbank.ca/drugs/DB00104","http://bio2rdf.org/drugbank:DB00104"
"OCTREOTIDE","http://purl.bioontology.org/ontology/RXNORM/7617","http://purl.bioontology.org/ontology/NDFRT/N0000007125","Octreotide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00104","http://bio2rdf.org/drugbank:DB00104"
"OCTREOTIDE","http://purl.bioontology.org/ontology/RXNORM/7617","http://purl.bioontology.org/ontology/NDFRT/N0000007125","Octreotide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00104","http://bio2rdf.org/drugbank:DB00104"
"OFLOXACIN","http://purl.bioontology.org/ontology/RXNORM/7623","http://purl.bioontology.org/ontology/NDFRT/N0000147667","OFLOXACIN","http://www.drugbank.ca/drugs/DB01165","http://bio2rdf.org/drugbank:DB01165"
"OFLOXACIN","http://purl.bioontology.org/ontology/RXNORM/7623","http://purl.bioontology.org/ontology/NDFRT/N0000147667","OFLOXACIN","http://www.drugbank.ca/drugs/DB01165","http://bio2rdf.org/drugbank:DB01165"
"OFLOXACIN","http://purl.bioontology.org/ontology/RXNORM/7623","http://purl.bioontology.org/ontology/NDFRT/N0000007019","Ofloxacin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01165","http://bio2rdf.org/drugbank:DB01165"
"OFLOXACIN","http://purl.bioontology.org/ontology/RXNORM/7623","http://purl.bioontology.org/ontology/NDFRT/N0000007019","Ofloxacin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01165","http://bio2rdf.org/drugbank:DB01165"
"OMEPRAZOLE","http://purl.bioontology.org/ontology/RXNORM/7646","http://purl.bioontology.org/ontology/NDFRT/N0000147569","OMEPRAZOLE","http://www.drugbank.ca/drugs/DB00338","http://bio2rdf.org/drugbank:DB00338"
"OMEPRAZOLE","http://purl.bioontology.org/ontology/RXNORM/7646","http://purl.bioontology.org/ontology/NDFRT/N0000147569","OMEPRAZOLE","http://www.drugbank.ca/drugs/DB00338","http://bio2rdf.org/drugbank:DB00338"
"OMEPRAZOLE","http://purl.bioontology.org/ontology/RXNORM/7646","http://purl.bioontology.org/ontology/NDFRT/N0000005802","Omeprazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00338","http://bio2rdf.org/drugbank:DB00338"
"OMEPRAZOLE","http://purl.bioontology.org/ontology/RXNORM/7646","http://purl.bioontology.org/ontology/NDFRT/N0000005802","Omeprazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00338","http://bio2rdf.org/drugbank:DB00338"
"ORPHENADRINE","http://purl.bioontology.org/ontology/RXNORM/7715","http://purl.bioontology.org/ontology/NDFRT/N0000147952","ORPHENADRINE","http://www.drugbank.ca/drugs/DB01173","http://bio2rdf.org/drugbank:DB01173"
"ORPHENADRINE","http://purl.bioontology.org/ontology/RXNORM/7715","http://purl.bioontology.org/ontology/NDFRT/N0000147952","ORPHENADRINE","http://www.drugbank.ca/drugs/DB01173","http://bio2rdf.org/drugbank:DB01173"
"ORPHENADRINE","http://purl.bioontology.org/ontology/RXNORM/7715","http://purl.bioontology.org/ontology/NDFRT/N0000006810","Orphenadrine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01173","http://bio2rdf.org/drugbank:DB01173"
"ORPHENADRINE","http://purl.bioontology.org/ontology/RXNORM/7715","http://purl.bioontology.org/ontology/NDFRT/N0000006810","Orphenadrine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01173","http://bio2rdf.org/drugbank:DB01173"
"ONDANSETRON","http://purl.bioontology.org/ontology/RXNORM/26225","http://purl.bioontology.org/ontology/NDFRT/N0000147951","ONDANSETRON","http://www.drugbank.ca/drugs/DB00904","http://bio2rdf.org/drugbank:DB00904"
"ONDANSETRON","http://purl.bioontology.org/ontology/RXNORM/26225","http://purl.bioontology.org/ontology/NDFRT/N0000147951","ONDANSETRON","http://www.drugbank.ca/drugs/DB00904","http://bio2rdf.org/drugbank:DB00904"
"ONDANSETRON","http://purl.bioontology.org/ontology/RXNORM/26225","http://purl.bioontology.org/ontology/NDFRT/N0000007321","Ondansetron [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00904","http://bio2rdf.org/drugbank:DB00904"
"ONDANSETRON","http://purl.bioontology.org/ontology/RXNORM/26225","http://purl.bioontology.org/ontology/NDFRT/N0000007321","Ondansetron [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00904","http://bio2rdf.org/drugbank:DB00904"
"NITAZOXANIDE","http://purl.bioontology.org/ontology/RXNORM/31819","http://purl.bioontology.org/ontology/NDFRT/N0000148784","NITAZOXANIDE","http://www.drugbank.ca/drugs/DB00507","http://bio2rdf.org/drugbank:DB00507"
"NITAZOXANIDE","http://purl.bioontology.org/ontology/RXNORM/31819","http://purl.bioontology.org/ontology/NDFRT/N0000010148","nitazoxanide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00507","http://bio2rdf.org/drugbank:DB00507"
"NORGESTIMATE","http://purl.bioontology.org/ontology/RXNORM/31994","http://purl.bioontology.org/ontology/NDFRT/N0000148272","NORGESTIMATE","http://www.drugbank.ca/drugs/DB00957","http://bio2rdf.org/drugbank:DB00957"
"NORGESTIMATE","http://purl.bioontology.org/ontology/RXNORM/31994","http://purl.bioontology.org/ontology/NDFRT/N0000179204","norgestimate [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00957","http://bio2rdf.org/drugbank:DB00957"
"OLSALAZINE","http://purl.bioontology.org/ontology/RXNORM/32385","http://purl.bioontology.org/ontology/NDFRT/N0000147949","OLSALAZINE","http://www.drugbank.ca/drugs/DB01250","http://bio2rdf.org/drugbank:DB01250"
"OLSALAZINE","http://purl.bioontology.org/ontology/RXNORM/32385","http://purl.bioontology.org/ontology/NDFRT/N0000147949","OLSALAZINE","http://www.drugbank.ca/drugs/DB01250","http://bio2rdf.org/drugbank:DB01250"
"OLSALAZINE","http://purl.bioontology.org/ontology/RXNORM/32385","http://purl.bioontology.org/ontology/NDFRT/N0000006231","olsalazine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01250","http://bio2rdf.org/drugbank:DB01250"
"OLSALAZINE","http://purl.bioontology.org/ontology/RXNORM/32385","http://purl.bioontology.org/ontology/NDFRT/N0000006231","olsalazine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01250","http://bio2rdf.org/drugbank:DB01250"
"ORLISTAT","http://purl.bioontology.org/ontology/RXNORM/37925","http://purl.bioontology.org/ontology/NDFRT/N0000148610","ORLISTAT","http://www.drugbank.ca/drugs/DB01083","http://bio2rdf.org/drugbank:DB01083"
"ORLISTAT","http://purl.bioontology.org/ontology/RXNORM/37925","http://purl.bioontology.org/ontology/NDFRT/N0000148610","ORLISTAT","http://www.drugbank.ca/drugs/DB01083","http://bio2rdf.org/drugbank:DB01083"
"ORLISTAT","http://purl.bioontology.org/ontology/RXNORM/37925","http://purl.bioontology.org/ontology/NDFRT/N0000007160","orlistat [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01083","http://bio2rdf.org/drugbank:DB01083"
"ORLISTAT","http://purl.bioontology.org/ontology/RXNORM/37925","http://purl.bioontology.org/ontology/NDFRT/N0000007160","orlistat [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01083","http://bio2rdf.org/drugbank:DB01083"
"NIZATIDINE","http://purl.bioontology.org/ontology/RXNORM/42319","http://purl.bioontology.org/ontology/NDFRT/N0000147517","NIZATIDINE","http://www.drugbank.ca/drugs/DB00585","http://bio2rdf.org/drugbank:DB00585"
"NIZATIDINE","http://purl.bioontology.org/ontology/RXNORM/42319","http://purl.bioontology.org/ontology/NDFRT/N0000007324","Nizatidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00585","http://bio2rdf.org/drugbank:DB00585"
"OLANZAPINE","http://purl.bioontology.org/ontology/RXNORM/61381","http://purl.bioontology.org/ontology/NDFRT/N0000148465","OLANZAPINE","http://www.drugbank.ca/drugs/DB00334","http://bio2rdf.org/drugbank:DB00334"
"OLANZAPINE","http://purl.bioontology.org/ontology/RXNORM/61381","http://purl.bioontology.org/ontology/NDFRT/N0000148465","OLANZAPINE","http://www.drugbank.ca/drugs/DB00334","http://bio2rdf.org/drugbank:DB00334"
"OLANZAPINE","http://purl.bioontology.org/ontology/RXNORM/61381","http://purl.bioontology.org/ontology/NDFRT/N0000007422","olanzapine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00334","http://bio2rdf.org/drugbank:DB00334"
"OLANZAPINE","http://purl.bioontology.org/ontology/RXNORM/61381","http://purl.bioontology.org/ontology/NDFRT/N0000007422","olanzapine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00334","http://bio2rdf.org/drugbank:DB00334"
"NITISINONE","http://purl.bioontology.org/ontology/RXNORM/61805","http://purl.bioontology.org/ontology/NDFRT/N0000148727","NITISINONE","http://www.drugbank.ca/drugs/DB00348","http://bio2rdf.org/drugbank:DB00348"
"NITISINONE","http://purl.bioontology.org/ontology/RXNORM/61805","http://purl.bioontology.org/ontology/NDFRT/N0000010149","nitisinone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00348","http://bio2rdf.org/drugbank:DB00348"
"OLOPATADINE","http://purl.bioontology.org/ontology/RXNORM/135391","http://purl.bioontology.org/ontology/NDFRT/N0000148491","OLOPATADINE","http://www.drugbank.ca/drugs/DB00768","http://bio2rdf.org/drugbank:DB00768"
"OLOPATADINE","http://purl.bioontology.org/ontology/RXNORM/135391","http://purl.bioontology.org/ontology/NDFRT/N0000148491","OLOPATADINE","http://www.drugbank.ca/drugs/DB00768","http://bio2rdf.org/drugbank:DB00768"
"OLOPATADINE","http://purl.bioontology.org/ontology/RXNORM/135391","http://purl.bioontology.org/ontology/NDFRT/N0000005187","olopatadine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00768","http://bio2rdf.org/drugbank:DB00768"
"OLOPATADINE","http://purl.bioontology.org/ontology/RXNORM/135391","http://purl.bioontology.org/ontology/NDFRT/N0000005187","olopatadine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00768","http://bio2rdf.org/drugbank:DB00768"
"OPRELVEKIN","http://purl.bioontology.org/ontology/RXNORM/139994","http://purl.bioontology.org/ontology/NDFRT/N0000148542","OPRELVEKIN","http://www.drugbank.ca/drugs/DB00038","http://bio2rdf.org/drugbank:DB00038"
"OPRELVEKIN","http://purl.bioontology.org/ontology/RXNORM/139994","http://purl.bioontology.org/ontology/NDFRT/N0000148542","OPRELVEKIN","http://www.drugbank.ca/drugs/DB00038","http://bio2rdf.org/drugbank:DB00038"
"OPRELVEKIN","http://purl.bioontology.org/ontology/RXNORM/139994","http://purl.bioontology.org/ontology/NDFRT/N0000006821","oprelvekin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00038","http://bio2rdf.org/drugbank:DB00038"
"OPRELVEKIN","http://purl.bioontology.org/ontology/RXNORM/139994","http://purl.bioontology.org/ontology/NDFRT/N0000006821","oprelvekin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00038","http://bio2rdf.org/drugbank:DB00038"
"OMEPRAZOLE MAGNESIUM","http://purl.bioontology.org/ontology/RXNORM/236486","http://purl.bioontology.org/ontology/NDFRT/N0000180299","OMEPRAZOLE MAGNESIUM","http://www.drugbank.ca/drugs/DB00338","http://bio2rdf.org/drugbank:DB00338"
"OMEPRAZOLE MAGNESIUM","http://purl.bioontology.org/ontology/RXNORM/236486","http://purl.bioontology.org/ontology/NDFRT/N0000180299","OMEPRAZOLE MAGNESIUM","http://www.drugbank.ca/drugs/DB00338","http://bio2rdf.org/drugbank:DB00338"
"OSELTAMIVIR","http://purl.bioontology.org/ontology/RXNORM/260101","http://purl.bioontology.org/ontology/NDFRT/N0000148635","OSELTAMIVIR","http://www.drugbank.ca/drugs/DB00198","http://bio2rdf.org/drugbank:DB00198"
"OSELTAMIVIR","http://purl.bioontology.org/ontology/RXNORM/260101","http://purl.bioontology.org/ontology/NDFRT/N0000175097","Oseltamivir [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00198","http://bio2rdf.org/drugbank:DB00198"
"OMALIZUMAB","http://purl.bioontology.org/ontology/RXNORM/302379","http://purl.bioontology.org/ontology/NDFRT/N0000148817","OMALIZUMAB","http://www.drugbank.ca/drugs/DB00043","http://bio2rdf.org/drugbank:DB00043"
"OMALIZUMAB","http://purl.bioontology.org/ontology/RXNORM/302379","http://purl.bioontology.org/ontology/NDFRT/N0000148817","OMALIZUMAB","http://www.drugbank.ca/drugs/DB00043","http://bio2rdf.org/drugbank:DB00043"
"OMALIZUMAB","http://purl.bioontology.org/ontology/RXNORM/302379","http://purl.bioontology.org/ontology/NDFRT/N0000010351","omalizumab [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00043","http://bio2rdf.org/drugbank:DB00043"
"OMALIZUMAB","http://purl.bioontology.org/ontology/RXNORM/302379","http://purl.bioontology.org/ontology/NDFRT/N0000010351","omalizumab [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00043","http://bio2rdf.org/drugbank:DB00043"
"OLMESARTAN","http://purl.bioontology.org/ontology/RXNORM/321064","http://purl.bioontology.org/ontology/NDFRT/N0000023029","OLMESARTAN","http://www.drugbank.ca/drugs/DB00275","http://bio2rdf.org/drugbank:DB00275"
"OLMESARTAN","http://purl.bioontology.org/ontology/RXNORM/321064","http://purl.bioontology.org/ontology/NDFRT/N0000023029","OLMESARTAN","http://www.drugbank.ca/drugs/DB00275","http://bio2rdf.org/drugbank:DB00275"
"OLMESARTAN","http://purl.bioontology.org/ontology/RXNORM/321064","http://purl.bioontology.org/ontology/NDFRT/N0000171610","olmesartan [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00275","http://bio2rdf.org/drugbank:DB00275"
"OLMESARTAN","http://purl.bioontology.org/ontology/RXNORM/321064","http://purl.bioontology.org/ontology/NDFRT/N0000171610","olmesartan [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00275","http://bio2rdf.org/drugbank:DB00275"
"NORELGESTROMIN","http://purl.bioontology.org/ontology/RXNORM/326374","http://purl.bioontology.org/ontology/NDFRT/N0000148732","NORELGESTROMIN","http://www.drugbank.ca/drugs/DB06713","http://bio2rdf.org/drugbank:DB06713"
"NORELGESTROMIN","http://purl.bioontology.org/ontology/RXNORM/326374","http://purl.bioontology.org/ontology/NDFRT/N0000179766","norelgestromin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB06713","http://bio2rdf.org/drugbank:DB06713"
"OXYQUINOLINE","http://purl.bioontology.org/ontology/RXNORM/110","http://purl.bioontology.org/ontology/NDFRT/N0000146819","OXYQUINOLINE","http://www.drugbank.ca/drugs/DB04745","http://bio2rdf.org/drugbank:DB04745"
"OXYQUINOLINE","http://purl.bioontology.org/ontology/RXNORM/110","http://purl.bioontology.org/ontology/NDFRT/N0000146819","OXYQUINOLINE","http://www.drugbank.ca/drugs/DB04745","http://bio2rdf.org/drugbank:DB04745"
"OXYQUINOLINE","http://purl.bioontology.org/ontology/RXNORM/110","http://purl.bioontology.org/ontology/NDFRT/N0000006016","Oxyquinoline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB04745","http://bio2rdf.org/drugbank:DB04745"
"OXYQUINOLINE","http://purl.bioontology.org/ontology/RXNORM/110","http://purl.bioontology.org/ontology/NDFRT/N0000006016","Oxyquinoline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB04745","http://bio2rdf.org/drugbank:DB04745"
"OXACILLIN","http://purl.bioontology.org/ontology/RXNORM/7773","http://purl.bioontology.org/ontology/NDFRT/N0000147953","OXACILLIN","http://www.drugbank.ca/drugs/DB00713","http://bio2rdf.org/drugbank:DB00713"
"OXACILLIN","http://purl.bioontology.org/ontology/RXNORM/7773","http://purl.bioontology.org/ontology/NDFRT/N0000147953","OXACILLIN","http://www.drugbank.ca/drugs/DB00713","http://bio2rdf.org/drugbank:DB00713"
"OXACILLIN","http://purl.bioontology.org/ontology/RXNORM/7773","http://purl.bioontology.org/ontology/NDFRT/N0000007418","Oxacillin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00713","http://bio2rdf.org/drugbank:DB00713"
"OXACILLIN","http://purl.bioontology.org/ontology/RXNORM/7773","http://purl.bioontology.org/ontology/NDFRT/N0000007418","Oxacillin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00713","http://bio2rdf.org/drugbank:DB00713"
"OXANDROLONE","http://purl.bioontology.org/ontology/RXNORM/7779","http://purl.bioontology.org/ontology/NDFRT/N0000146464","OXANDROLONE","http://www.drugbank.ca/drugs/DB00621","http://bio2rdf.org/drugbank:DB00621"
"OXANDROLONE","http://purl.bioontology.org/ontology/RXNORM/7779","http://purl.bioontology.org/ontology/NDFRT/N0000146464","OXANDROLONE","http://www.drugbank.ca/drugs/DB00621","http://bio2rdf.org/drugbank:DB00621"
"OXANDROLONE","http://purl.bioontology.org/ontology/RXNORM/7779","http://purl.bioontology.org/ontology/NDFRT/N0000007436","Oxandrolone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00621","http://bio2rdf.org/drugbank:DB00621"
"OXANDROLONE","http://purl.bioontology.org/ontology/RXNORM/7779","http://purl.bioontology.org/ontology/NDFRT/N0000007436","Oxandrolone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00621","http://bio2rdf.org/drugbank:DB00621"
"OXAZEPAM","http://purl.bioontology.org/ontology/RXNORM/7781","http://purl.bioontology.org/ontology/NDFRT/N0000146364","OXAZEPAM","http://www.drugbank.ca/drugs/DB00842","http://bio2rdf.org/drugbank:DB00842"
"OXAZEPAM","http://purl.bioontology.org/ontology/RXNORM/7781","http://purl.bioontology.org/ontology/NDFRT/N0000146364","OXAZEPAM","http://www.drugbank.ca/drugs/DB00842","http://bio2rdf.org/drugbank:DB00842"
"OXAZEPAM","http://purl.bioontology.org/ontology/RXNORM/7781","http://purl.bioontology.org/ontology/NDFRT/N0000007438","Oxazepam [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00842","http://bio2rdf.org/drugbank:DB00842"
"OXAZEPAM","http://purl.bioontology.org/ontology/RXNORM/7781","http://purl.bioontology.org/ontology/NDFRT/N0000007438","Oxazepam [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00842","http://bio2rdf.org/drugbank:DB00842"
