source_code|source_vocabulary_id|source_code_description|target_concept_id|target_vocabulary_id|mapping_type|primary_map|valid_start_date|valid_end_date|invalid_reason
C100067|46|ethoheptazine|19095341|8|DRUG|Y|1970-01-01|2099-12-31|
C100100|46|chlorphenoxamine|19049707|8|DRUG|Y|1970-01-01|2099-12-31|
C100122|46|meclocycline|19009022|8|DRUG|Y|1970-01-01|2099-12-31|
C106526|46|glargine|1502905|8|DRUG|Y|1970-01-01|2099-12-31|
C107201|46|tipranavir|1736999|8|DRUG|Y|1970-01-01|2099-12-31|
C108475|46|itavastatin|40165636|8|DRUG|Y|1970-01-01|2099-12-31|
C113157|46|basiliximab|19038440|8|DRUG|Y|1970-01-01|2099-12-31|
C118524|46|helicidine|19054991|8|DRUG|Y|1970-01-01|2099-12-31|
C120662|46|calcium acetate|951469|8|DRUG|Y|1970-01-01|2099-12-31|
C121905|46|micafungin|19018013|8|DRUG|Y|1970-01-01|2099-12-31|
C414690|46|eplerenone|1309799|8|DRUG|Y|1970-01-01|2099-12-31|
C417052|46|darbepoetin alfa|1304643|8|DRUG|Y|1970-01-01|2099-12-31|
C419502|46|alvimopan|19059654|8|DRUG|Y|1970-01-01|2099-12-31|
C431566|46|degarelix|19058410|8|DRUG|Y|1970-01-01|2099-12-31|
C440975|46|silybin|19024190|8|DRUG|Y|1970-01-01|2099-12-31|
C451734|46|etravirine|1758536|8|DRUG|Y|1970-01-01|2099-12-31|
C453439|46|adalimumab|1119119|8|DRUG|Y|1970-01-01|2099-12-31|
C455861|46|pegfilgrastim|1325608|8|DRUG|Y|1970-01-01|2099-12-31|
C481642|46|eculizumab|19080458|8|DRUG|Y|1970-01-01|2099-12-31|
C488777|46|romiplostim|19032407|8|DRUG|Y|1970-01-01|2099-12-31|
C496398|46|sitagliptin|1580747|8|DRUG|Y|1970-01-01|2099-12-31|
C508827|46|acetanilide|19029248|8|DRUG|Y|1970-01-01|2099-12-31|
C508864|46|galsulfase|19078649|8|DRUG|Y|1970-01-01|2099-12-31|
C509657|46|estrogens, conjugated synthetic B|1586808|8|DRUG|Y|1970-01-01|2099-12-31|
C514135|46|sodium propionate|19078151|8|DRUG|Y|1970-01-01|2099-12-31|
C526675|46|fesoterodine|19027958|8|DRUG|Y|1970-01-01|2099-12-31|
C533149|46|2,2-methylenebis(4-chloro-3-methyl-isopropylphenol)|19055954|8|DRUG|Y|1970-01-01|2099-12-31|
D000070|46|Acebutolol|1319998|8|DRUG|Y|1970-01-01|2099-12-31|
D000096|46|Acetone|19032614|8|DRUG|Y|1970-01-01|2099-12-31|
D000111|46|Acetylcysteine|1139042|8|DRUG|Y|1970-01-01|2099-12-31|
D000149|46|Acidulated Phosphate Fluoride|19091149|8|DRUG|Y|1970-01-01|2099-12-31|
D000404|46|Ajmaline|19105879|8|DRUG|Y|1970-01-01|2099-12-31|
D000420|46|Albuterol|1154343|8|DRUG|Y|1970-01-01|2099-12-31|
D000518|46|Eflornithine|978236|8|DRUG|Y|1970-01-01|2099-12-31|
D000523|46|Algestone|19080969|8|DRUG|Y|1970-01-01|2099-12-31|
D000547|46|Amantadine|19087090|8|DRUG|Y|1970-01-01|2099-12-31|
D000644|46|Ammonium|19126894|8|DRUG|Y|1970-01-01|2099-12-31|
C002791|46|bismuth tripotassium dicitrate|958134|8|DRUG|Y|1970-01-01|2099-12-31|
C003087|46|febarbamate|19061109|8|DRUG|Y|1970-01-01|2099-12-31|
C003726|46|trofosfamide|19101677|8|DRUG|Y|1970-01-01|2099-12-31|
C004369|46|2-phenylphenol|19056474|8|DRUG|Y|1970-01-01|2099-12-31|
C004377|46|pipenzolate|19025284|8|DRUG|Y|1970-01-01|2099-12-31|
C004446|46|asiaticoside|19033691|8|DRUG|Y|1970-01-01|2099-12-31|
C004605|46|butamben|939726|8|DRUG|Y|1970-01-01|2099-12-31|
C004649|46|carbinoxamine|1141018|8|DRUG|Y|1970-01-01|2099-12-31|
C004887|46|ethylnorepinephrine|19024723|8|DRUG|Y|1970-01-01|2099-12-31|
C005195|46|methampicillin|19072054|8|DRUG|Y|1970-01-01|2099-12-31|
C005278|46|meglumine antimoniate|19082764|8|DRUG|Y|1970-01-01|2099-12-31|
C005632|46|tertatolol|19100451|8|DRUG|Y|1970-01-01|2099-12-31|
C005696|46|salicin|19100313|8|DRUG|Y|1970-01-01|2099-12-31|
C005731|46|paramethadione|19021932|8|DRUG|Y|1970-01-01|2099-12-31|
C005804|46|terpin hydrate|19059707|8|DRUG|Y|1970-01-01|2099-12-31|
C005850|46|trichlorotrifluoroethane|19101398|8|DRUG|Y|1970-01-01|2099-12-31|
C094645|46|aripiprazole|757688|8|DRUG|Y|1970-01-01|2099-12-31|
C097365|46|benzquercin|19011094|8|DRUG|Y|1970-01-01|2099-12-31|
C100104|46|deserpidine|1387219|8|DRUG|Y|1970-01-01|2099-12-31|
C100113|46|fonazine|19113015|8|DRUG|Y|1970-01-01|2099-12-31|
C100142|46|terizidone|19078424|8|DRUG|Y|1970-01-01|2099-12-31|
C100201|46|oxyphencyclimine|19019094|8|DRUG|Y|1970-01-01|2099-12-31|
C101425|46|posaconazole|1704139|8|DRUG|Y|1970-01-01|2099-12-31|
C102786|46|anidulafungin|19026450|8|DRUG|Y|1970-01-01|2099-12-31|
C103274|46|gemifloxacin|1716721|8|DRUG|Y|1970-01-01|2099-12-31|
C103422|46|ethyl hexyl salicylate|19056671|8|DRUG|Y|1970-01-01|2099-12-31|
C105308|46|oprelvekin|1318030|8|DRUG|Y|1970-01-01|2099-12-31|
C105861|46|ancestim|19018070|8|DRUG|Y|1970-01-01|2099-12-31|
C108373|46|dutasteride|989482|8|DRUG|Y|1970-01-01|2099-12-31|
C108606|46|ezetimibe|1526475|8|DRUG|Y|1970-01-01|2099-12-31|
C109695|46|dong quai|1319232|8|DRUG|Y|1970-01-01|2099-12-31|
C117343|46|red yeast rice|1389885|8|DRUG|Y|1970-01-01|2099-12-31|
C404783|46|polyethylene glycol 3350|986417|8|DRUG|Y|1970-01-01|2099-12-31|
C449219|46|norelgestromin|1518198|8|DRUG|Y|1970-01-01|2099-12-31|
C458513|46|pafuramidine|19126915|8|DRUG|Y|1970-01-01|2099-12-31|
C472181|46|efalizumab|936429|8|DRUG|Y|1970-01-01|2099-12-31|
C475457|46|methyl 5-aminolevulinate|19025194|8|DRUG|Y|1970-01-01|2099-12-31|
C477447|46|benproperine|19056541|8|DRUG|Y|1970-01-01|2099-12-31|
C495502|46|captodiamine|19135828|8|DRUG|Y|1970-01-01|2099-12-31|
C516667|46|pazopanib|40167554|8|DRUG|Y|1970-01-01|2099-12-31|
C518176|46|maropitant|40167522|8|DRUG|Y|1970-01-01|2099-12-31|
C518753|46|ferrous phosphate|19009557|8|DRUG|Y|1970-01-01|2099-12-31|
C541220|46|canakinumab|40161669|8|DRUG|Y|1970-01-01|2099-12-31|
D000167|46|Acriflavine|19095766|8|DRUG|Y|1970-01-01|2099-12-31|
D000212|46|Acyclovir|1703687|8|DRUG|Y|1970-01-01|2099-12-31|
D000409|46|Alanine|19052489|8|DRUG|Y|1970-01-01|2099-12-31|
D000526|46|Alprenolol|19081284|8|DRUG|Y|1970-01-01|2099-12-31|
D000551|46|Ambroxol|19088167|8|DRUG|Y|1970-01-01|2099-12-31|
D000655|46|Amodiaquine|19012922|8|DRUG|Y|1970-01-01|2099-12-31|
D000680|46|Amyl Nitrite|1319051|8|DRUG|Y|1970-01-01|2099-12-31|
D000781|46|Anethole Trithione|19041226|8|DRUG|Y|1970-01-01|2099-12-31|
D000865|46|Antazoline|951237|8|DRUG|Y|1970-01-01|2099-12-31|
D001058|46|Apomorphine|837027|8|DRUG|Y|1970-01-01|2099-12-31|
D001073|46|Aprindine|19006969|8|DRUG|Y|1970-01-01|2099-12-31|
D001398|46|Aztreonam|1715117|8|DRUG|Y|1970-01-01|2099-12-31|
D001553|46|Benzbromarone|19016754|8|DRUG|Y|1970-01-01|2099-12-31|
D001591|46|Benzydamine|19019620|8|DRUG|Y|1970-01-01|2099-12-31|
D001621|46|Betahistine|19020124|8|DRUG|Y|1970-01-01|2099-12-31|
D001712|46|Biperiden|724908|8|DRUG|Y|1970-01-01|2099-12-31|
D001726|46|Bisacodyl|924939|8|DRUG|Y|1970-01-01|2099-12-31|
D002034|46|Bumetanide|932745|8|DRUG|Y|1970-01-01|2099-12-31|
D002084|46|Butylated Hydroxytoluene|19033780|8|DRUG|Y|1970-01-01|2099-12-31|
D002164|46|Camphor|938205|8|DRUG|Y|1970-01-01|2099-12-31|
D002355|46|Carticaine|19080512|8|DRUG|Y|1970-01-01|2099-12-31|
D002436|46|Cefatrizine|19070680|8|DRUG|Y|1970-01-01|2099-12-31|
D002937|46|Cinoxacin|997496|8|DRUG|Y|1970-01-01|2099-12-31|
D002945|46|Cisplatin|1397599|8|DRUG|Y|1970-01-01|2099-12-31|
D002956|46|Citrulline|19097664|8|DRUG|Y|1970-01-01|2099-12-31|
D003911|46|Dextran|1352890|8|DRUG|Y|1970-01-01|2099-12-31|
D003915|46|Dextromethorphan|1119510|8|DRUG|Y|1970-01-01|2099-12-31|
D003932|46|Heroin|19022417|8|DRUG|Y|1970-01-01|2099-12-31|
D004003|46|Dichlorophen|19091464|8|DRUG|Y|1970-01-01|2099-12-31|
D004009|46|Dicloxacillin|1724666|8|DRUG|Y|1970-01-01|2099-12-31|
D004074|46|Digitoxin|19026180|8|DRUG|Y|1970-01-01|2099-12-31|
D004088|46|Dihydroergotoxine|19026637|8|DRUG|Y|1970-01-01|2099-12-31|
D004097|46|Dihydrotachysterol|19027015|8|DRUG|Y|1970-01-01|2099-12-31|
D020097|46|Natriuretic Peptide, Brain|1338985|8|DRUG|Y|1970-01-01|2099-12-31|
D020366|46|Methylmethacrylate|19009847|8|DRUG|Y|1970-01-01|2099-12-31|
D020910|46|Ketorolac|1136980|8|DRUG|Y|1970-01-01|2099-12-31|
D023321|46|Poliovirus Vaccines|19135243|8|DRUG|Y|1970-01-01|2099-12-31|
D024502|46|alpha-Tocopherol|19056802|8|DRUG|Y|1970-01-01|2099-12-31|
D004111|46|Dimenhydrinate|928744|8|DRUG|Y|1970-01-01|2099-12-31|
C037593|46|potassium carbonate|19095091|8|DRUG|Y|1970-01-01|2099-12-31|
C038377|46|lithium succinate|19071904|8|DRUG|Y|1970-01-01|2099-12-31|
C038491|46|allyl sulfide|1330144|8|DRUG|Y|1970-01-01|2099-12-31|
C038974|46|amorolfine|19032619|8|DRUG|Y|1970-01-01|2099-12-31|
C039798|46|manganese sulfate|19008897|8|DRUG|Y|1970-01-01|2099-12-31|
C040656|46|loxoprofen|19071936|8|DRUG|Y|1970-01-01|2099-12-31|
C041255|46|detomidine|19088035|8|DRUG|Y|1970-01-01|2099-12-31|
C041747|46|nitazoxanide|1715315|8|DRUG|Y|1970-01-01|2099-12-31|
C045213|46|hepatitis B hyperimmune globulin|501343|8|DRUG|Y|1970-01-01|2099-12-31|
C045316|46|cinitapride|19045983|8|DRUG|Y|1970-01-01|2099-12-31|
C046650|46|quinagolide|19024140|8|DRUG|Y|1970-01-01|2099-12-31|
C047340|46|levocabastine|907553|8|DRUG|Y|1970-01-01|2099-12-31|
C047360|46|felbamate|795661|8|DRUG|Y|1970-01-01|2099-12-31|
C047638|46|alfuzosin|930021|8|DRUG|Y|1970-01-01|2099-12-31|
C047781|46|lamotrigine|705103|8|DRUG|Y|1970-01-01|2099-12-31|
C048107|46|milnacipran|19080226|8|DRUG|Y|1970-01-01|2099-12-31|
C050055|46|wheat germ oil|19014164|8|DRUG|Y|1970-01-01|2099-12-31|
C051006|46|thymomodulin|19041860|8|DRUG|Y|1970-01-01|2099-12-31|
C053539|46|penciclovir|981654|8|DRUG|Y|1970-01-01|2099-12-31|
C058687|46|lansoprazole|929887|8|DRUG|Y|1970-01-01|2099-12-31|
C059205|46|tiagabine|715458|8|DRUG|Y|1970-01-01|2099-12-31|
D004143|46|Docusate|941258|8|DRUG|Y|1970-01-01|2099-12-31|
D004166|46|Diphtheria Antitoxin|19031041|8|DRUG|Y|1970-01-01|2099-12-31|
D004206|46|Disopyramide|1335606|8|DRUG|Y|1970-01-01|2099-12-31|
D004315|46|Doxapram|738152|8|DRUG|Y|1970-01-01|2099-12-31|
C471405|46|sorafenib|1363387|8|DRUG|Y|1970-01-01|2099-12-31|
C485829|46|dicalcium phosphate anhydrous|19058973|8|DRUG|Y|1970-01-01|2099-12-31|
D003060|46|Cod Liver Oil|19101604|8|DRUG|Y|1970-01-01|2099-12-31|
D003084|46|Colestipol|1501617|8|DRUG|Y|1970-01-01|2099-12-31|
D003091|46|Colistin|901845|8|DRUG|Y|1970-01-01|2099-12-31|
D003642|46|Deanol|1311826|8|DRUG|Y|1970-01-01|2099-12-31|
D003685|46|Trioxocholate|19052817|8|DRUG|Y|1970-01-01|2099-12-31|
D003707|46|Demeclocycline|1714527|8|DRUG|Y|1970-01-01|2099-12-31|
D003868|46|Dequalinium|19016063|8|DRUG|Y|1970-01-01|2099-12-31|
D003898|46|Desonide|917205|8|DRUG|Y|1970-01-01|2099-12-31|
D003973|46|Diatrizoate|19022596|8|DRUG|Y|1970-01-01|2099-12-31|
D005448|46|Fluocortolone|19055344|8|DRUG|Y|1970-01-01|2099-12-31|
D005486|46|Flavin Mononucleotide|19056500|8|DRUG|Y|1970-01-01|2099-12-31|
D005557|46|Formaldehyde|1756524|8|DRUG|Y|1970-01-01|2099-12-31|
D005601|46|Framycetin|19056694|8|DRUG|Y|1970-01-01|2099-12-31|
D005632|46|Fructose|956691|8|DRUG|Y|1970-01-01|2099-12-31|
D005840|46|Gentian Violet|959362|8|DRUG|Y|1970-01-01|2099-12-31|
D005907|46|Gliclazide|19059796|8|DRUG|Y|1970-01-01|2099-12-31|
D006024|46|Glycopyrrolate|963353|8|DRUG|Y|1970-01-01|2099-12-31|
D006052|46|Aurothiomalate|1152134|8|DRUG|Y|1970-01-01|2099-12-31|
D006591|46|Hexobarbital|19068964|8|DRUG|Y|1970-01-01|2099-12-31|
D006659|46|Histoplasmin|19069394|8|DRUG|Y|1970-01-01|2099-12-31|
D006858|46|Hydrofluoric Acid|976309|8|DRUG|Y|1970-01-01|2099-12-31|
D006919|46|Hydroxyzine|777221|8|DRUG|Y|1970-01-01|2099-12-31|
D007490|46|Iproniazid|19122259|8|DRUG|Y|1970-01-01|2099-12-31|
D007528|46|Isoetharine|1181809|8|DRUG|Y|1970-01-01|2099-12-31|
D007531|46|Isoflurophate|19082111|8|DRUG|Y|1970-01-01|2099-12-31|
D007612|46|Kanamycin|1784749|8|DRUG|Y|1970-01-01|2099-12-31|
D007618|46|Karaya Gum|19084915|8|DRUG|Y|1970-01-01|2099-12-31|
D007778|46|Lactobacillus|987128|8|DRUG|Y|1970-01-01|2099-12-31|
D007785|46|Lactose|19087208|8|DRUG|Y|1970-01-01|2099-12-31|
D007930|46|Leucine|19088571|8|DRUG|Y|1970-01-01|2099-12-31|
D008120|46|Lobeline|19091824|8|DRUG|Y|1970-01-01|2099-12-31|
D008127|46|Lofepramine|19091830|8|DRUG|Y|1970-01-01|2099-12-31|
D008194|46|Lymecycline|19092353|8|DRUG|Y|1970-01-01|2099-12-31|
D008236|46|Lypressin|19092373|8|DRUG|Y|1970-01-01|2099-12-31|
D008466|46|Mechlorethamine|1394337|8|DRUG|Y|1970-01-01|2099-12-31|
D008524|46|Medrogestone|19000207|8|DRUG|Y|1970-01-01|2099-12-31|
C044958|46|zofenopril|19102107|8|DRUG|Y|1970-01-01|2099-12-31|
C045355|46|gepefrine|19103723|8|DRUG|Y|1970-01-01|2099-12-31|
C045463|46|leflunomide|1101898|8|DRUG|Y|1970-01-01|2099-12-31|
C045651|46|epigallocatechin gallate|19058494|8|DRUG|Y|1970-01-01|2099-12-31|
C046318|46|dopexamine|19056154|8|DRUG|Y|1970-01-01|2099-12-31|
D010433|46|Pentylenetetrazole|19031345|8|DRUG|Y|1970-01-01|2099-12-31|
D010479|46|Pergolide|732309|8|DRUG|Y|1970-01-01|2099-12-31|
D010621|46|Phenazopyridine|933724|8|DRUG|Y|1970-01-01|2099-12-31|
D010644|46|Phenprocoumon|19035344|8|DRUG|Y|1970-01-01|2099-12-31|
D010665|46|Phenylpropanolamine|1139993|8|DRUG|Y|1970-01-01|2099-12-31|
D010918|46|Pizotyline|19047076|8|DRUG|Y|1970-01-01|2099-12-31|
D011033|46|Podophyllin|947651|8|DRUG|Y|1970-01-01|2099-12-31|
D011034|46|Podophyllotoxin|947705|8|DRUG|Y|1970-01-01|2099-12-31|
D011112|46|Polymyxin B|948582|8|DRUG|Y|1970-01-01|2099-12-31|
C084865|46|black currant oil|19017807|8|DRUG|Y|1970-01-01|2099-12-31|
C089750|46|zolmitriptan|1116031|8|DRUG|Y|1970-01-01|2099-12-31|
C091508|46|telmesteine|19135785|8|DRUG|Y|1970-01-01|2099-12-31|
D011189|46|Potassium Chloride|19049105|8|DRUG|Y|1970-01-01|2099-12-31|
D011217|46|Practolol|19135791|8|DRUG|Y|1970-01-01|2099-12-31|
D011318|46|Prilocaine|951279|8|DRUG|Y|1970-01-01|2099-12-31|
C048498|46|erdosteine|19058933|8|DRUG|Y|1970-01-01|2099-12-31|
C048833|46|modafinil|710650|8|DRUG|Y|1970-01-01|2099-12-31|
C049073|46|droxicam|19056645|8|DRUG|Y|1970-01-01|2099-12-31|
C049429|46|doxacurium|19091486|8|DRUG|Y|1970-01-01|2099-12-31|
C097613|46|imatinib|1304107|8|DRUG|Y|1970-01-01|2099-12-31|
D016305|46|Thymopentin|19102231|8|DRUG|Y|1970-01-01|2099-12-31|
C028457|46|cyamemazine|19051234|8|DRUG|Y|1970-01-01|2099-12-31|
C028498|46|evening primrose oil|19045290|8|DRUG|Y|1970-01-01|2099-12-31|
C028508|46|bismuth subcarbonate|19037731|8|DRUG|Y|1970-01-01|2099-12-31|
C051409|46|pegademase bovine|581480|8|DRUG|Y|1970-01-01|2099-12-31|
C051752|46|nefazodone|714684|8|DRUG|Y|1970-01-01|2099-12-31|
C052387|46|cocoa butter|951112|8|DRUG|Y|1970-01-01|2099-12-31|
C053355|46|tirilazad|19014509|8|DRUG|Y|1970-01-01|2099-12-31|
C053597|46|dibrompropamidine|19089408|8|DRUG|Y|1970-01-01|2099-12-31|
C055512|46|ranolazine|1337107|8|DRUG|Y|1970-01-01|2099-12-31|
C055632|46|myrtol|19018433|8|DRUG|Y|1970-01-01|2099-12-31|
C056493|46|imiquimod|981691|8|DRUG|Y|1970-01-01|2099-12-31|
C058249|46|ebastine|19092433|8|DRUG|Y|1970-01-01|2099-12-31|
C058254|46|sibutramine|739363|8|DRUG|Y|1970-01-01|2099-12-31|
C058651|46|tiludronate|1578445|8|DRUG|Y|1970-01-01|2010-04-04|D
C060285|46|lacidipine|19004539|8|DRUG|Y|1970-01-01|2099-12-31|
C061333|46|pramipexol|720810|8|DRUG|Y|1970-01-01|2099-12-31|
C062720|46|mosapride|19011339|8|DRUG|Y|1970-01-01|2099-12-31|
C062735|46|zafirlukast|1111706|8|DRUG|Y|1970-01-01|2099-12-31|
C062876|46|cetrorelix|1503983|8|DRUG|Y|1970-01-01|2099-12-31|
C063610|46|adapalene|981774|8|DRUG|Y|1970-01-01|2099-12-31|
C049816|46|hylan G-F 20|705219|8|DRUG|Y|1970-01-01|2099-12-31|
C050199|46|digoxin antibodies Fab fragments|19045317|8|DRUG|Y|1970-01-01|2099-12-31|
C050504|46|tianeptine|19041910|8|DRUG|Y|1970-01-01|2099-12-31|
C052555|46|spirapril|19040051|8|DRUG|Y|1970-01-01|2099-12-31|
C052745|46|zinc hydroxide|19050644|8|DRUG|Y|1970-01-01|2099-12-31|
C052753|46|nebivolol|1314577|8|DRUG|Y|1970-01-01|2099-12-31|
C053562|46|desflurane|19002770|8|DRUG|Y|1970-01-01|2099-12-31|
C053771|46|nattokinase|40166616|8|DRUG|Y|1970-01-01|2099-12-31|
C053775|46|rosemary oil|19135863|8|DRUG|Y|1970-01-01|2099-12-31|
C055122|46|orlistat|741530|8|DRUG|Y|1970-01-01|2099-12-31|
C057693|46|troglitazone|1515249|8|DRUG|Y|1970-01-01|2099-12-31|
C084589|46|oxypertine|19025922|8|DRUG|Y|1970-01-01|2099-12-31|
C084590|46|rimiterol|19063387|8|DRUG|Y|1970-01-01|2099-12-31|
C084599|46|clotiazepam|19068821|8|DRUG|Y|1970-01-01|2099-12-31|
C057775|46|benzylparaben|19018603|8|DRUG|Y|1970-01-01|2099-12-31|
C057823|46|salmeterol|1137529|8|DRUG|Y|1970-01-01|2099-12-31|
D010917|46|Pivampicillin|19047071|8|DRUG|Y|1970-01-01|2099-12-31|
D011054|46|Poliovirus Vaccine, Inactivated|551977|8|DRUG|Y|1970-01-01|2099-12-31|
D011092|46|Polyethylene Glycols|948515|8|DRUG|Y|1970-01-01|2099-12-31|
D011136|46|Polysorbates|19135782|8|DRUG|Y|1970-01-01|2099-12-31|
D011192|46|Potassium Dichromate|19135786|8|DRUG|Y|1970-01-01|2099-12-31|
D011224|46|Prazosin|1350489|8|DRUG|Y|1970-01-01|2099-12-31|
D011299|46|Prenylamine|19051285|8|DRUG|Y|1970-01-01|2099-12-31|
D011352|46|Procyclidine|752276|8|DRUG|Y|1970-01-01|2099-12-31|
D011431|46|Dextropropoxyphene|1153664|8|DRUG|Y|1970-01-01|2099-12-31|
D011440|46|Propyliodone|19054048|8|DRUG|Y|1970-01-01|2099-12-31|
D011718|46|Pyrazinamide|1759455|8|DRUG|Y|1970-01-01|2099-12-31|
D011761|46|Pyrrolidonecarboxylic Acid|19135845|8|DRUG|Y|1970-01-01|2099-12-31|
D011899|46|Ranitidine|961047|8|DRUG|Y|1970-01-01|2099-12-31|
D012085|46|Chymosin|19062048|8|DRUG|Y|1970-01-01|2099-12-31|
D012256|46|Riboflavin|19062817|8|DRUG|Y|1970-01-01|2099-12-31|
D012299|46|Rimantadine|1763339|8|DRUG|Y|1970-01-01|2099-12-31|
D012676|46|Senna Extract|938268|8|DRUG|Y|1970-01-01|2099-12-31|
D012838|46|Silymarin|19066992|8|DRUG|Y|1970-01-01|2099-12-31|
D012900|46|Smallpox Vaccine|19136047|8|DRUG|Y|1970-01-01|2099-12-31|
D012967|46|Sodium Dodecyl Sulfate|19068999|8|DRUG|Y|1970-01-01|2099-12-31|
D013185|46|Squalene|19000381|8|DRUG|Y|1970-01-01|2099-12-31|
D013307|46|Streptomycin|1836191|8|DRUG|Y|1970-01-01|2099-12-31|
D013415|46|Sulfalene|19136423|8|DRUG|Y|1970-01-01|2099-12-31|
D013416|46|Sulfamerazine|19136426|8|DRUG|Y|1970-01-01|2099-12-31|
D013419|46|Sulfamethizole|1036425|8|DRUG|Y|1970-01-01|2099-12-31|
D013427|46|Sulfapyridine|19136493|8|DRUG|Y|1970-01-01|2099-12-31|
C084602|46|clothiapine|19100363|8|DRUG|Y|1970-01-01|2099-12-31|
C084829|46|adiphenine|19023817|8|DRUG|Y|1970-01-01|2099-12-31|
C067601|46|piperacetazine|19046036|8|DRUG|Y|1970-01-01|2099-12-31|
C070669|46|lithium citrate|767410|8|DRUG|Y|1970-01-01|2099-12-31|
C072194|46|becaplermin|912476|8|DRUG|Y|1970-01-01|2099-12-31|
C073323|46|glibornuride|19001409|8|DRUG|Y|1970-01-01|2099-12-31|
C073325|46|butacaine|19033385|8|DRUG|Y|1970-01-01|2099-12-31|
C073338|46|carbazochrome|19024535|8|DRUG|Y|1970-01-01|2099-12-31|
C078452|46|ziconotide|19005061|8|DRUG|Y|1970-01-01|2099-12-31|
D016572|46|Cyclosporine|19010482|8|DRUG|Y|1970-01-01|2099-12-31|
D016642|46|Bupropion|750982|8|DRUG|Y|1970-01-01|2099-12-31|
D016853|46|Muromonab-CD3|19051865|8|DRUG|Y|1970-01-01|2099-12-31|
D017135|46|Desogestrel|1588000|8|DRUG|Y|1970-01-01|2099-12-31|
D017239|46|Paclitaxel|1378382|8|DRUG|Y|1970-01-01|2099-12-31|
D004872|46|Vitamin D 2|19045045|8|DRUG|Y|1970-01-01|2099-12-31|
D004877|46|Ergoloid Mesylates|745268|8|DRUG|Y|1970-01-01|2099-12-31|
D004949|46|Estazolam|748010|8|DRUG|Y|1970-01-01|2099-12-31|
D005000|46|Ethionamide|1750074|8|DRUG|Y|1970-01-01|2099-12-31|
D005032|46|Ethylestrenol|19050387|8|DRUG|Y|1970-01-01|2099-12-31|
D005039|46|Etilefrine|19050419|8|DRUG|Y|1970-01-01|2099-12-31|
D005041|46|Etidocaine|19050484|8|DRUG|Y|1970-01-01|2099-12-31|
D005169|46|Factor VIII|1352213|8|DRUG|Y|1970-01-01|2099-12-31|
D005341|46|Fibrinolysin|954696|8|DRUG|Y|1970-01-01|2099-12-31|
D005419|46|Bioflavonoids|19024669|8|DRUG|Y|1970-01-01|2099-12-31|
D005444|46|Flunarizine|19055183|8|DRUG|Y|1970-01-01|2099-12-31|
D005472|46|Fluorouracil|955632|8|DRUG|Y|1970-01-01|2099-12-31|
D005477|46|Fluprednisolone|19111234|8|DRUG|Y|1970-01-01|2099-12-31|
D005480|46|Flurbiprofen|1156378|8|DRUG|Y|1970-01-01|2099-12-31|
D005944|46|Glucosamine|1360332|8|DRUG|Y|1970-01-01|2099-12-31|
D005998|46|Glycine|962398|8|DRUG|Y|1970-01-01|2099-12-31|
D006415|46|Hematoporphyrin|19113035|8|DRUG|Y|1970-01-01|2099-12-31|
D006582|46|Hexachlorophene|1768734|8|DRUG|Y|1970-01-01|2099-12-31|
D006830|46|Hydralazine|1373928|8|DRUG|Y|1970-01-01|2099-12-31|
D006857|46|Hydroflumethiazide|1376289|8|DRUG|Y|1970-01-01|2099-12-31|
D007052|46|Ibuprofen|1177480|8|DRUG|Y|1970-01-01|2099-12-31|
D007069|46|Ifosfamide|19078187|8|DRUG|Y|1970-01-01|2099-12-31|
D007190|46|Indapamide|978555|8|DRUG|Y|1970-01-01|2099-12-31|
D007336|46|NPH Insulin, Beef|19014950|8|DRUG|Y|1970-01-01|2099-12-31|
D007538|46|Isoniazid|1782521|8|DRUG|Y|1970-01-01|2099-12-31|
D007545|46|Isoproterenol|1183554|8|DRUG|Y|1970-01-01|2099-12-31|
D007611|46|Aprotinin|19000729|8|DRUG|Y|1970-01-01|2099-12-31|
D007660|46|Ketoprofen|1185922|8|DRUG|Y|1970-01-01|2099-12-31|
D007854|46|Lead|19123879|8|DRUG|Y|1970-01-01|2099-12-31|
D007978|46|Levamisole|1389464|8|DRUG|Y|1970-01-01|2099-12-31|
D008152|46|Loxapine|792263|8|DRUG|Y|1970-01-01|2099-12-31|
D008376|46|Maprotiline|794147|8|DRUG|Y|1970-01-01|2099-12-31|
D008520|46|Medigoxin|19094483|8|DRUG|Y|1970-01-01|2099-12-31|
D008529|46|Mefruside|19000556|8|DRUG|Y|1970-01-01|2099-12-31|
D008559|46|Memantine|701322|8|DRUG|Y|1970-01-01|2099-12-31|
D008695|46|Methandriol|19004095|8|DRUG|Y|1970-01-01|2099-12-31|
D008704|46|Methazolamide|904250|8|DRUG|Y|1970-01-01|2099-12-31|
D008755|46|Methylergonovine|1305637|8|DRUG|Y|1970-01-01|2099-12-31|
D008803|46|Mianserin|19007737|8|DRUG|Y|1970-01-01|2099-12-31|
D008825|46|Miconazole|907879|8|DRUG|Y|1970-01-01|2099-12-31|
D008914|46|Minoxidil|1309068|8|DRUG|Y|1970-01-01|2099-12-31|
D008942|46|Mitoxantrone|1309188|8|DRUG|Y|1970-01-01|2099-12-31|
D009020|46|Morphine|1110410|8|DRUG|Y|1970-01-01|2099-12-31|
D009113|46|Muramidase|19126896|8|DRUG|Y|1970-01-01|2099-12-31|
D009173|46|Mycophenolic Acid|19012565|8|DRUG|Y|1970-01-01|2099-12-31|
