source_concept_code,source_concept_name,concept_code,concept_name,concept_id,concept_class_id
C054097,lithium sulfate,45611353,lithium sulfate,19071905,Ingredient
C018952,cinoxate,45612493,cinoxate,19071908,Ingredient
C017472,lonazolac,45610067,lonazolac,19071933,Ingredient
C040656,loxoprofen,45610106,loxoprofen,19071936,Ingredient
D000225,Adenine,45615257,Adenine,19071966,Ingredient
D003401,Creatine,45617767,Creatine,19071967,Ingredient
D003404,Creatinine,45615378,Creatinine,19071968,Ingredient
C030781,magnesium phosphate,45613728,magnesium phosphate,19071991,Ingredient
C016552,manganese dioxide,46256914,manganese dioxide,19071993,Ingredient
C054218,manidipine,45616184,manidipine,19071995,Ingredient
C017507,mecysteine,45611291,mecysteine,19071999,Ingredient
C034065,medifoxamine,45613733,medifoxamine,19072021,Ingredient
C000450,mefenorex,45613642,mefenorex,19072023,Ingredient
C030814,menatetrenone,45616150,menatetrenone,19072027,Ingredient
C015340,mepindolol,45612486,mepindolol,19072028,Ingredient
D003474,Curcumin,45618942,Curcumin,19072030,Ingredient
C011911,mesulfen,45610053,mesulfen,19072051,Ingredient
C036366,metaclazepam hydrochloride,45611324,Metaclazepam hydrochloride,19072052,Ingredient
C005195,methampicillin,45610019,methampicillin,19072054,Ingredient
C005111,methixene,45616089,methixene,19072058,Ingredient
C038892,methyl anthranilate,45613741,methyl anthranilate,19072059,Ingredient
C005218,methyl bromide,46256666,methyl bromide,19072060,Ingredient
C084639,cyclobarbital,45611370,cyclobarbital,19072082,Ingredient
D003506,Cyclofenil,45610475,Cyclofenil,19072083,Ingredient
C027474,methylene diphosphonate,46256799,methylene diphosphonate,19072085,Ingredient
C005260,metopimazine,45612450,metopimazine,19072087,Ingredient
C008522,metylperon,45616105,metylperon,19072088,Ingredient
C037545,micronomicin,45611326,micronomicin,19072089,Ingredient
C026483,midecamycin,45614964,midecamycin,19072122,Ingredient
C006149,minaprine,45613663,minaprine,19072123,Ingredient
C029077,camphoric acid 1-methyl ester,45613721,camphoric acid 1-methyl ester,19072128,Ingredient
C002374,mofebutazone,45617291,mofebutazone,19072129,Ingredient
C009822,monosulfiram,45610042,monosulfiram,19072130,Ingredient
C009385,morazone,46256431,morazone,19072151,Ingredient
C027859,morniflumate,45612517,morniflumate,19072152,Ingredient
D015311,Cefmetazole,45613406,Cefmetazole,19072255,Ingredient
D015790,Cefonicid,45619438,Cefonicid,19072857,Ingredient
C029892,cupric chloride,45613724,cupric chloride,19073031,Ingredient
C030973,cupric oxide,45613729,Cupric oxide,19073229,Ingredient
D006821,Hyaluronoglucosaminidase,45615507,Hyaluronidase,19073699,Ingredient
C001716,polydihydroxydimethyldiphenylmethanedisulfonic acid,45614901,POLICRESULEN,19075109,Ingredient
D006859,Hydrogen,45611820,Hydrogen,19076389,Ingredient
D019347,Potassium Acetate,45612292,Potassium Acetate,19076414,Ingredient
C015586,propiverine,45612488,propiverine,19077093,Ingredient
D006894,Hydroxyestrones,45613044,Hydroxyestrones,19077111,Ingredient
D006895,Hetastarch,45614288,Hetastarch,19077117,Ingredient
D006908,Hydroxyprogesterones,45610631,17-alpha-Hydroxyprogesterone,19077143,Ingredient
D019326,17-alpha-Hydroxyprogesterone,46256403,17-alpha-Hydroxyprogesterone,19077143,Ingredient
D006923,Hymecromone,45617917,Hymecromone,19077421,Ingredient
D017337,Sermorelin,45613460,Sermorelin,19077457,Ingredient
D019346,Sodium Acetate,45618338,Sodium Acetate,19077884,Ingredient
D015255,Idarubicin,45614629,Idarubicin,19078097,Ingredient
C514135,sodium propionate,45615077,Sodium propionate,19078151,Ingredient
D007065,Idoxuridine,45617931,Idoxuridine,19078156,Ingredient
D007069,Ifosfamide,45613060,Ifosfamide,19078187,Ingredient
D017409,Sufentanil,45613461,Sufentanil,19078219,Ingredient
D017334,Teicoplanin,45619486,Teicoplanin,19078399,Ingredient
C100142,terizidone,45613783,terizidone,19078424,Ingredient
C040971,tixocortol,45611331,tixocortol,19078460,Ingredient
C007183,cycloadiphenine,45614924,cycloadiphenine,19078509,Ingredient
D007208,Indocyanine Green,45615526,Indocyanine Green,19078612,Ingredient
C508864,galsulfase,45618666,galsulfase,19078649,Ingredient
D007217,Indoramin,45614309,Indoramin,19078808,Ingredient
C544478,flavocoxid,45617565,flavocoxid,19078876,Ingredient
C016422,vinburnine,45618534,vinburnine,19078938,Ingredient
D003671,DEET,45615382,Deet,19079469,Ingredient
D007291,Inosinic Acid,45613071,Inosinic Acid,19079480,Ingredient
C048107,milnacipran,45611343,milnacipran,19080226,Ingredient
C010293,piperidolate,45614935,piperidolate,19080375,Ingredient
C011940,myrtecaine,45616110,myrtecaine,19080395,Ingredient
C013459,cyclopentamine,45617335,cyclopentamine,19080427,Ingredient
C006154,nadoxolol,45612455,nadoxolol,19080436,Ingredient
C481642,eculizumab,45611416,eculizumab,19080458,Ingredient
C020777,glycerol monolaurate,45611295,GLYCERYL MONOLAURATE,19080462,Ingredient
C005272,naftazone,45617302,naftazone,19080493,Ingredient
D002355,Carticaine,45614092,Articaine,19080512,Ingredient
C027013,diperodon,45612511,diperodon,19080514,Ingredient
D007451,Iodamide,45614317,Iodamide,19080542,Ingredient
D007458,Iodipamide,45619110,Iodipamide,19080817,Ingredient
D000522,Alphaprodine,45618830,Alphaprodine,19080847,Ingredient
C005274,naringin,45613656,naringin,19080895,Ingredient
D003708,Nordazepam,45611680,Nordazepam,19080959,Ingredient
D000523,Algestone,45612806,Algestone,19080969,Ingredient
C013463,cyclomethycaine,45613692,cyclomethycaine,19080972,Ingredient
C497368,ranibizumab,45613821,ranibizumab,19080982,Ingredient
D000069579,Ranibizumab,0,ranibizumab,19080982,Ingredient
D007472,Iohexol,46256092,Iohexol,19080985,Ingredient
C029270,menfegol,45617368,menfegol,19081143,Ingredient
C029013,cyclonium,45612520,cyclonium,19081153,Ingredient
C046894,buclizine,45618582,buclizine,19081195,Ingredient
D007479,Iopamidol,45614318,Iopamidol,19081224,Ingredient
D007480,Iopanoic Acid,45619112,Iopanoic Acid,19081256,Ingredient
D007481,Iophendylate,45611846,Iophendylate,19081269,Ingredient
D000526,Alprenolol,45618831,Alprenolol,19081284,Ingredient
D007485,Ioxaglate,45613079,Ioxaglate,19081316,Ingredient
C050700,quinethazone,45616176,quinethazone,19081320,Ingredient
D007487,Ipodate,45611848,Ipodate,19081385,Ingredient
C053526,halazone,45612548,Halazone,19081640,Ingredient
D046948,Alseroxylon,45614820,Alseroxylon,19081667,Ingredient
D007531,Isoflurophate,45615538,Isoflurophate,19082111,Ingredient
D007532,Isoleucine,45615539,Isoleucine,19082306,Ingredient
C021062,niaprazine,45617351,niaprazine,19082402,Ingredient
C029938,nickel sulfate,45612521,nickel sulfate,19082458,Ingredient
C040937,nonivamide,45618575,nonivamide,19082731,Ingredient
C005278,meglumine antimoniate,45612451,meglumine antimoniate,19082764,Ingredient
C441201,thiosalicylic acid,45613811,thiosalicylic acid,19082767,Ingredient
C005180,orgotein,45612449,orgotein,19082874,Ingredient
C011962,oxetorone,45614939,oxetorone,19082880,Ingredient
C004639,cyclothiazide,45616088,cyclothiazide,19082886,Ingredient
C040619,oxiracetam,45611330,oxiracetam,19082891,Ingredient
D003909,Dexetimide,45611689,Dexetimide,19082894,Ingredient
C002803,oxypolygelatine,45612441,oxypolygelatine,19082895,Ingredient
C041981,padimate-O,46256818,padimate-O,19082898,Ingredient
D007542,Inosine Pranobex,45613081,Inosine Pranobex,19083285,Ingredient
C002669,parthenolide,45610012,parthenolide,19083839,Ingredient
C074619,bivalirudin,45612565,bivalirudin,19084670,Ingredient
C074679,reboxetine,45617405,reboxetine,19084693,Ingredient
C062613,juniper tar,45612557,juniper tar,19084696,Ingredient
D007618,Karaya Gum,45617951,Karaya Gum,19084915,Ingredient
D007650,Ketanserin,45614324,Ketanserin,19085688,Ingredient
C076170,mizolastine,45618613,mizolastine,19086100,Ingredient
C076559,arbutamine,45611365,arbutamine,19086330,Ingredient
D002483,"Cellulose, Oxidized",45615345,"Cellulose, Oxidized",19086554,Ingredient
C004315,danthron,45617296,danthron,19086560,Ingredient
C035289,dapiprazole,45612531,dapiprazole,19086622,Ingredient
C015424,peppermint oil,45611285,Peppermint oil,19086712,Ingredient
D002512,Cephalothin,45610423,Cephalothin,19086759,Ingredient
C017180,decamethrin,45614953,decamethrin,19086786,Ingredient
D002514,Cephapirin,45614099,Cephapirin,19086790,Ingredient
C031071,decanoic acid,45614972,decanoic acid,19086827,Ingredient
C021988,deflazacort,45610077,deflazacort,19086888,Ingredient
D015314,Dialysis Solutions,46256159,Dialysis Solutions,19086893,Ingredient
D000547,Amantadine,45617647,Amantadine,19087090,Ingredient
D007785,Lactose,45613094,Lactose,19087208,Ingredient
C077977,cresol,45613768,Cresol,19087223,Ingredient
D007809,Lanolin,45619133,Lanolin,19087317,Ingredient
C403507,lacosamide,45611404,lacosamide,19087394,Ingredient
C041255,detomidine,45611333,detomidine,19088035,Ingredient
D000551,Ambroxol,45618835,Ambroxol,19088167,Ingredient
D000561,Amdinocillin Pivoxil,45618836,Amdinocillin Pivoxil,19088223,Ingredient
C509951,alglucosidase alfa,45613826,alglucosidase alfa,19088328,Ingredient
C013471,dextranomer,45611279,dextranomer,19088340,Ingredient
C010827,dezocine,45618514,dezocine,19088393,Ingredient
D007930,Leucine,45617967,Leucine,19088571,Ingredient
C023177,sultilains,45617356,sultilains,19088614,Ingredient
C100209,phenethicillin,45611382,phenethicillin,19088795,Ingredient
C025292,diacetylrhein,45611303,diacetylrhein,19088915,Ingredient
C004580,pirenoxine,45617298,pirenoxine,19089269,Ingredient
C053597,dibrompropamidine,45611350,dibrompropamidine,19089408,Ingredient
C112666,gadoversetamide,45610171,gadoversetamide,19089496,Ingredient
C015808,difluprednate,45618532,difluprednate,19089579,Ingredient
D017323,Dihematoporphyrin Ether,45615868,Dihematoporphyrin Ether,19089602,Ingredient
C007420,dihydroxyaluminum aminoacetate,45612462,dihydroxyaluminum aminoacetate,19089733,Ingredient
D007987,Gonadotropin-Releasing Hormone,45611876,Gonadorelin,19089810,Ingredient
C117342,calfactant,45612601,calfactant,19089891,Ingredient
C118563,clevidipine,45613800,clevidipine,19089969,Ingredient
C004858,diphenidol,45611245,diphenidol,19089992,Ingredient
C009871,diphenylpyraline,45613680,diphenylpyraline,19090000,Ingredient
C007527,dipipanone,45614926,dipipanone,19090016,Ingredient
C484563,"insulin, lente, beef",45612623,"Lente Insulin, Beef",19090204,Ingredient
C430916,regadenoson,45610176,regadenoson,19090761,Ingredient
D008043,Linseed Oil,45615550,Linseed Oil,19090767,Ingredient
C473307,nicoboxil,45613816,nicoboxil,19090809,Ingredient
C005877,pholedrine,45611254,pholedrine,19090831,Ingredient
C579652,armodafinil,46257376,armodafinil,19090984,Ingredient
D000149,Acidulated Phosphate Fluoride,45618814,Acidulated Phosphate Fluoride,19091149,Ingredient
C084641,prifinium,45611371,prifinium,19091232,Ingredient
C007556,domiphen,45618502,domiphen,19091239,Ingredient
C068291,poractant alfa,45615019,Poractant alfa,19091377,Ingredient
C517982,idursulfase,45612629,idursulfase,19091430,Ingredient
D004003,Dichlorophen,45611694,Dichlorophen,19091464,Ingredient
D008090,Lisuride,45619147,Lisuride,19091472,Ingredient
C049429,doxacurium,45610119,doxacurium,19091486,Ingredient
D000585,Aminacrine,45615270,Aminacrine,19091514,Ingredient
D008110,Liver Extracts,45615557,Liver Extract,19091701,Ingredient
C488233,talniflumate,45611418,talniflumate,19091809,Ingredient
D008120,Lobeline,45616708,Lobeline,19091824,Ingredient
D008127,Lofepramine,45617976,Lofepramine,19091830,Ingredient
C060076,mangafodipir,45618599,MANGAFODIPIR,19092105,Ingredient
C083544,lepirudin,45615033,lepirudin,19092139,Ingredient
D002719,Chlormethiazole,45611654,Chlormethiazole,19092283,Ingredient
D002720,Chlormezanone,45618908,Chlormezanone,19092290,Ingredient
D008194,Lymecycline,45619153,Lymecycline,19092353,Ingredient
D008234,Lynestrenol,45619156,Lynestrenol,19092358,Ingredient
D008236,Lypressin,45619157,lypressin,19092373,Ingredient
D008239,Lysine,45616717,Lysine,19092377,Ingredient
D002724,Chlorobutanol,45614109,Chlorobutanol,19092412,Ingredient
C058249,ebastine,45611358,ebastine,19092433,Ingredient
D002741,Chlorotrianisene,45610437,Chlorotrianisene,19092684,Ingredient
D002743,Chlorphenesin,45614110,Chlorphenesin,19092712,Ingredient
C401859,temsirolimus,45613803,temsirolimus,19092845,Ingredient
D015636,Magnesium Chloride,45614649,Magnesium Chloride,19092849,Ingredient
C030614,picolinic acid,45613727,picolinic acid,19092958,Ingredient
C004327,pimethixene,45616086,pimethixene,19093165,Ingredient
D020110,Pinacidil,45613520,Pinacidil,19093166,Ingredient
C005569,pipamperone,45611249,pipamperone,19093225,Ingredient
C023039,piperocaine,45614957,piperocaine,19093362,Ingredient
C000121,pipoxolan,45610008,pipoxolan,19093364,Ingredient
C003155,piprozoline,45612442,piprozoline,19093365,Ingredient
C027260,pirarubicin,46256455,Pirarubicin,19093366,Ingredient
D008278,Magnesium Sulfate,45611890,Magnesium Sulfate,19093848,Ingredient
D013331,Strychnine,45613310,Strychnine,19094153,Ingredient
D008520,Medigoxin,45619168,Medigoxin,19094483,Ingredient
C022271,polyestradiol,46256446,polyestradiol,19094980,Ingredient
D002749,Chlorprothixene,45611656,Chlorprothixene,19095002,Ingredient
D002750,Chlorquinaldol,45614113,Chlorquinaldol,19095028,Ingredient
D002751,Chlortetracycline,45618909,Chlortetracycline,19095043,Ingredient
C019536,potassium bromate,45618542,potassium bromate,19095077,Ingredient
C039004,potassium bromide,45616164,potassium bromide,19095079,Ingredient
C037593,potassium carbonate,45613737,potassium carbonate,19095091,Ingredient
C027373,potassium chromate(VI),45612513,potassium chromate(VI),19095132,Ingredient
D002762,Cholecalciferol,45616503,Cholecalciferol,19095164,Ingredient
C007608,eprazinone,45610035,eprazinone,19095266,Ingredient
C060885,epsiprantel,45618601,epsiprantel,19095269,Ingredient
C039693,potassium iodate,45613743,potassium iodate,19095275,Ingredient
C033343,ethanolamine oleate,45610098,ethanolamine oleate,19095285,Ingredient
C007639,ethaverine,45616102,ethaverine,19095288,Ingredient
D002792,Cholestyramine Resin,45618913,Cholestyramine Resin,19095309,Ingredient
C100198,ethinamate,45613784,ethinamate,19095328,Ingredient
C100067,ethoheptazine,45612585,ethoheptazine,19095341,Ingredient
C013983,vinpocetine,45617336,vinpocetine,19095462,Ingredient
C029617,ethyl loflazepate,45613723,ethyl loflazepate,19095467,Ingredient
C010151,etofamide,45610044,etofamide,19095546,Ingredient
C015207,etofenamate,45618529,etofenamate,19095561,Ingredient
C008749,etofylline,45617314,etofylline,19095564,Ingredient
C006281,febuprol,45613664,febuprol,19095667,Ingredient
C010725,fenbufen,45610046,fenbufen,19095703,Ingredient
C013992,fenipentol,45613693,fenipentol,19095709,Ingredient
D018818,Fenoldopam,45614726,Fenoldopam,19095721,Ingredient
C040400,fenoxazoline,45612537,fenoxazoline,19095724,Ingredient
C026013,fenproporex,45613717,fenproporex,19095727,Ingredient
C033486,fenticonazole,45610099,fenticonazole,19095729,Ingredient
C013531,ferric ammonium citrate,45618524,ferric ammonium citrate,19095744,Ingredient
C024555,ferric chloride,45618550,ferric chloride,19095761,Ingredient
D000167,Acriflavine,45612799,Acriflavine,19095766,Ingredient
C000170,ferric ferrocyanide,45612434,Prussian blue,19095769,Ingredient
C017985,progabide,45611293,progabide,19095776,Ingredient
C028968,ferric subsulfate solution,45617367,ferric subsulfate solution,19095786,Ingredient
C024823,ferric sulfate,45618551,ferric sulfate,19095802,Ingredient
C032114,propentofylline,45610095,propentofylline,19096031,Ingredient
C100135,propicillin,45618631,propicillin,19096054,Ingredient
C022943,ferrous succinate,45612503,ferrous succinate,19096133,Ingredient
C035534,florfenicol,45617376,florfenicol,19096487,Ingredient
C047316,flosequinan,45618583,flosequinan,19096489,Ingredient
C018945,flubendazole,45613707,flubendazole,19096506,Ingredient
C014557,flunixin,45612483,flunixin,19096546,Ingredient
D002917,Chymopapain,45611661,Chymopapain,19096683,Ingredient
D002918,Chymotrypsin,45616508,CHYMOTRYPSIN,19096710,Ingredient
C014001,fusafungin,45610061,fusafungin,19097405,Ingredient
C062402,gadoteridol,45618606,gadoteridol,19097463,Ingredient
D019786,Gadopentetate Dimeglumine,45614752,Gadopentetate Dimeglumine,19097468,Ingredient
D002936,Cinnarizine,45610444,Cinnarizine,19097481,Ingredient
C027235,gallium nitrate,45616143,gallium nitrate,19097605,Ingredient
D002956,Citrulline,45612899,Citrulline,19097664,Ingredient
D019833,Genistein,45614756,Genistein,19097682,Ingredient
C033273,Gestodene,45613730,Gestodene,19097684,Ingredient
C010969,gliquidone,45613685,gliquidone,19097821,Ingredient
D002976,Clenbuterol,45610447,Clenbuterol,19097824,Ingredient
C042131,calcium glubionate,45614993,calcium glubionate,19097867,Ingredient
C009656,pyrisuccideanol,45612468,pyrisuccideanol,19097999,Ingredient
C011342,pyrite,45618517,pyrite,19098017,Ingredient
C010581,glucametacin,45614937,glucametacin,19098123,Ingredient
C012021,quinestradol,45617329,quinestradol,19098415,Ingredient
C028338,quinupramine,45610086,quinupramine,19098514,Ingredient
C121182,tenecteplase,45617431,Tenecteplase,19098548,Ingredient
C476513,levobupivacaine,45617445,Levobupivacaine,19098741,Ingredient
C100036,resmethrin,45610161,resmethrin,19098972,Ingredient
C029239,Ringer's lactate,46257040,Lactated Ringer's Solution,19098979,Ingredient
C014797,Ringer's solution,46256794,Ringer's solution,19098980,Ingredient
C436447,sangre de grado,45617438,sangre de grado,19099123,Ingredient
D003002,Clonixin,45612902,Clonixin,19099129,Ingredient
D003005,Clopamide,45618919,Clopamide,19099181,Ingredient
D003008,Cloprostenol,45612903,Cloprostenol,19099183,Ingredient
C012541,ruscogenin,45613687,ruscogenin,19099415,Ingredient
C005696,salicin,45618498,salicin,19100313,Ingredient
C084602,clothiapine,45618619,clothiapine,19100363,Ingredient
C082938,rapacuronium,45617411,rapacuronium,19100368,Ingredient
C022640,serratiopeptidase,45611297,serratiopeptidase,19100379,Ingredient
C024687,sodium molybdate(VI),46257277,sodium molybdate(VI),19100393,Ingredient
C031618,sodium nitrate,45614976,sodium nitrate,19100394,Ingredient
C023599,stannous chloride,45616138,stannous chloride,19100411,Ingredient
C009316,stearyl alcohol,45617317,stearyl alcohol,19100412,Ingredient
