meddra_concept_id	meddra_concept_name	snomed_concept_id	snomed_concept_name
35104382	Lymphocytic leukaemia	132853	Lymphoid leukemia
37320179	Lymphomatoid papulosis	4150201	Lymphomatoid papulosis
36617225	Metastases to meninges	4138905	Lymphomatous meningitis
35104245	Lymphoproliferative disorder	4079147	Lymphoproliferative disorder
35104646	Non-Hodgkin's lymphoma stage I	440957	Lymphosarcoma and reticulosarcoma
35104648	Non-Hodgkin's lymphoma stage III	440957	Lymphosarcoma and reticulosarcoma
35104767	Lymphostasis	40482028	Lymphostasis
35305687	Hereditary non-polyposis colorectal cancer syndrome	4198567	Lynch syndrome
35305777	Lysinuric protein intolerance	4124551	Lysinuric protein intolerance
36312514	Lysozyme	4028846	Lysozyme
36416679	Macroamylasaemia	4220003	Macroamylasemia
37420504	Macrobiotic diet	4008486	Macrobiotic diet
35305964	Macrocephaly	4023960	Macrocephaly
35104075	Anaemia macrocytic	4308125	Macrocytic anemia
35104709	Macrocytosis	4248718	Macrocytosis
35305939	Macrodactyly	135654	Macrodactylia of toes
35305892	Macrogenia	439051	Macrogenia
35104567	Waldenstrom's macroglobulinaemia	435502	Macroglobulinemia
35305893	Macrognathia	4123597	Macrognathia
35306092	Pachygyria	4046077	Macrogyria
43053955	Macrophage count	4041974	Macrophage count
35305547	Macrotia	442641	Macrotia
35607358	Macular degeneration	4083487	Macular drusen
35607359	Macular hole	4338894	Macular hole
35607361	Macular pseudohole	4195990	Macular pseudohole
37320214	Rash macular	4233116	Macular rash
35607357	Macular cyst	4030035	Macular retinal cyst
35607157	Macular oedema	4290333	Macular retinal edema
42890387	Macule	4010895	Macule
37320215	Rash maculo-papular	4168606	Maculopapular rash
35606938	Madarosis	4147891	Madarosis of eyelid
35305912	Carpus curvus	434157	Madelung's deformity
36919004	Magical thinking	4222129	Magical thinking
36416569	Magnesium deficiency	4029273	Magnesium deficiency
36316369	Blood magnesium	4243005	Magnesium measurement
42890419	Urine magnesium	4261656	Magnesium measurement, urine
36314941	Nuclear magnetic resonance imaging brain abnormal	4236309	Magnetic resonance imaging of brain abnormal
35305397	Congenital arterial malformation	4108751	Major aortopulmonary collateral artery
42889553	Puerperal infection	440473	Major puerperal infection
36110640	Postpartum sepsis	440473	Major puerperal infection
35809079	Malaise	4272240	Malaise
35104090	Malaria	438067	Malaria
37420347	Andropause	4225671	Male climacteric
36110606	Genital infection male	4207302	Male genital infection
35506599	Eunuchoidism	4175133	Male hypogonadism
35506602	Hypogonadism male	4175133	Male hypogonadism
35506604	Testicular failure	4175133	Male hypogonadism
35506556	Androgenetic alopecia	4339092	Male pattern alopecia
35306207	Pseudohermaphroditism male	4009631	Male pseudohermaphroditism
37119656	Infertility male	4176890	Male sterility
35708649	Malignant ascites	192735	Malignant ascites
37320180	Malignant atrophic papulosis	4271031	Malignant atrophic papulosis
36517063	Malignant fibrous histiocytoma	40481499	Malignant fibrous histiocytoma
35104239	Malignant histiocytosis	4029203	Malignant histiocytosis
37622520	Accelerated hypertension	4289933	Malignant hypertension
37622523	Malignant hypertension	4289933	Malignant hypertension
35205013	Malignant hypertensive heart disease	4183981	Malignant hypertensive heart disease
35809040	Hyperthermia malignant	440285	Malignant hyperthermia
35104461	Lymphoma	432571	Malignant lymphoma
35104460	Lymphocytic lymphoma	4119130	Malignant lymphoma - small lymphocytic
35104474	B-cell small lymphocytic lymphoma	4119130	Malignant lymphoma - small lymphocytic
35104583	Anaplastic large cell lymphoma T- and null-cell types	200349	Malignant lymphoma of intra-abdominal lymph nodes
35104464	Malignant lymphoid neoplasm	200343	Malignant lymphoma of spleen
35104227	Malignant mast cell neoplasm	4246282	Malignant mast cell neoplasm
36617920	Malignant melanoma	4049499	Malignant melanoma
35607216	Malignant melanoma of eyelid	4338760	Malignant melanoma of eyelid
43053764	Iris melanoma	4111005	Malignant melanoma of iris
35607218	Retinal melanoma	4313766	Malignant melanoma of retina
36617214	Pleural mesothelioma malignant	4111917	Malignant mesothelioma of pleura
43053790	Pathologic myopia	4107917	Malignant myopia
36617300	Neoplasm malignant	197506	Malignant neoplasm of abdomen
35708408	Malignant anorectal neoplasm	40481902	Malignant neoplasm of anorectum
36617802	Malignant mediastinal neoplasm	40486175	Malignant neoplasm of anterior mediastinum
36617657	Uterine cancer	4156113	Malignant neoplasm of body of uterus
43054153	Bone cancer	258084	Malignant neoplasm of bones of skull and face
36617375	Brain neoplasm malignant	443588	Malignant neoplasm of brain
35506741	Paraganglion neoplasm malignant	40487047	Malignant neoplasm of carotid body
35406322	Malignant neoplasm of auricular cartilage	4095008	Malignant neoplasm of cartilage of ear
36617402	Meningioma malignant	4178974	Malignant neoplasm of cerebral meninges
36617669	Vulval cancer	4155168	Malignant neoplasm of clitoris
35708509	Tongue neoplasm malignant stage unspecified	40381321	Malignant neoplasm of dorsal surface of tongue
36617565	Cervix carcinoma	4157449	Malignant neoplasm of endocervix
35506721	Endocrine neoplasm malignant	4156115	Malignant neoplasm of endocrine gland
35607253	Malignant neoplasm of eye	4181477	Malignant neoplasm of eye
43053830	Oropharyngeal cancer	40492021	Malignant neoplasm of lateral wall of oropharynx
36617459	Bladder cancer	73153	Malignant neoplasm of lateral wall of urinary bladder
35909683	Mixed hepatocellular cholangiocarcinoma	4095432	Malignant neoplasm of liver and intrahepatic bile ducts
36617883	Bronchial carcinoma	4157333	Malignant neoplasm of main bronchus
36617894	Lung neoplasm malignant	4092217	Malignant neoplasm of middle lobe, bronchus or lung
35607255	Malignant neoplasm of lacrimal duct	372569	Malignant neoplasm of nasolacrimal duct
36617406	Malignant nervous system neoplasm	4157331	Malignant neoplasm of nervous system
36617163	Breast cancer female	4091464	Malignant neoplasm of nipple and areola of female breast
36617165	Breast cancer male	4091469	Malignant neoplasm of nipple and areola of male breast
35506675	Malignant pituitary tumour	4095304	Malignant neoplasm of pituitary gland and craniopharyngeal duct
36617945	Skin cancer	4155297	Malignant neoplasm of skin
35708461	Malignant peritoneal neoplasm	4092077	Malignant neoplasm of specified parts of peritoneum
36617403	Spinal meningioma malignant	4181482	Malignant neoplasm of spinal meninges
36617803	Malignant neoplasm of thorax	80665	Malignant neoplasm of thorax
36617598	Malignant neoplasm of uterine adnexa	197810	Malignant neoplasm of uterine adnexa
36617895	Malignant neoplasm of pleura	40486655	Malignant neoplasm of visceral pleura
35205389	Pericardial effusion malignant	4231817	Malignant pericardial effusion
36517083	Neurofibrosarcoma	4301642	Malignant peripheral nerve sheath tumor
43054029	Peripheral nerve sheath tumour malignant	4062426	Malignant peripheral nerve sheath tumor
35708473	Retroperitoneal cancer	4180794	Malignant retroperitoneal tumor
43054018	Rhabdoid tumour	4307938	Malignant rhabdoid tumor
36617780	Hypopharyngeal cancer	4089652	Malignant tumor aryepiglottic fold - hypopharyngeal aspect
35909679	Malignant neoplasm of ampulla of Vater	4178966	Malignant tumor of ampulla of Vater
35708538	Pancreatic carcinoma	4092072	Malignant tumor of body of pancreas
43054071	Penile cancer	4091481	Malignant tumor of body of penis
36617162	Breast cancer	4112853	Malignant tumor of breast
35708417	Colon cancer	443391	Malignant tumor of cecum
35607250	Malignant neoplasm of choroid	4181479	Malignant tumor of choroid
35607251	Malignant neoplasm of conjunctiva	4177231	Malignant tumor of conjunctiva
35607252	Malignant neoplasm of cornea	4181478	Malignant tumor of cornea
36617381	Malignant cranial nerve neoplasm	4095302	Malignant tumor of cranial nerve
35708444	Small intestine carcinoma	443386	Malignant tumor of duodenum
35607254	Malignant neoplasm of eyelid	4338758	Malignant tumor of eyelid
36617791	Glottis carcinoma	4092211	Malignant tumor of glottis
35708475	Gingival cancer	4178963	Malignant tumor of gum
35205050	Cardiac neoplasm malignant	4180796	Malignant tumor of heart
35506726	Malignant neoplasm of islets of Langerhans	4095437	Malignant tumor of Islets of Langerhans
36617488	Renal cancer	196653	Malignant tumor of kidney
35607256	Malignant neoplasm of lacrimal gland	4092530	Malignant tumor of lacrimal gland
35406418	Malignant middle ear neoplasm	4178957	Malignant tumor of middle ear
36517071	Malignant muscle neoplasm	4177239	Malignant tumor of muscle
36617855	Nasal cavity cancer	4177107	Malignant tumor of nasal cavity
35708476	Lip and/or oral cavity cancer	25189	Malignant tumor of oral cavity
35607257	Malignant neoplasm of orbit	4180906	Malignant tumor of orbit
36617644	Ovarian cancer	4181351	Malignant tumor of ovary
35708484	Malignant palate neoplasm	4178964	Malignant tumor of palate
43053836	Ductal adenocarcinoma of pancreas	4094866	Malignant tumor of pancreatic duct
35506763	Parathyroid tumour malignant	4181483	Malignant tumor of parathyroid gland
36617513	Malignant neoplasm of paraurethral glands	4180905	Malignant tumor of paraurethral gland
35708409	Rectal cancer	443390	Malignant tumor of rectum
36617502	Malignant neoplasm of renal pelvis	4181357	Malignant tumor of renal pelvis
35607258	Malignant neoplasm of retina	4178973	Malignant tumor of retina
36617713	Malignant neoplasm of seminal vesicle	4095753	Malignant tumor of seminal vesicle
36617714	Malignant neoplasm of spermatic cord	4181356	Malignant tumor of spermatic cord
36617382	Malignant neoplasm of spinal cord	4177234	Malignant tumor of spinal cord
35104228	Malignant splenic neoplasm	4180913	Malignant tumor of spleen
35708379	Gastric cancer	443387	Malignant tumor of stomach
35708496	Salivary gland cancer	22557	Malignant tumor of submandibular gland
35506808	Thyroid cancer	4178976	Malignant tumor of thyroid gland
36617903	Tracheal cancer	4177112	Malignant tumor of trachea
36617748	Testis cancer	4092524	Malignant tumor of undescended testis
35708483	Lip neoplasm malignant stage unspecified	4090216	Malignant tumor of upper labial mucosa
36617514	Malignant urinary tract neoplasm	4180915	Malignant tumor of urinary tract proper
36617659	Vaginal cancer	4177114	Malignant tumor of vagina
43054100	Pharyngeal cancer	4089655	Malignant tumor of Waldeyer's ring
36516894	Finger deformity	77647	Mallet finger
35707852	Mallory-Weiss syndrome	316457	Mallory-Weiss syndrome
36416532	Malnutrition	4156515	Malnutrition
35506611	Diabetes mellitus malnutrition-related	4327944	Malnutrition related diabetes mellitus
35707640	Malocclusion	45772952	Malocclusion
36818664	Foetal malposition	77338	Malposition and malpresentation of fetus
36818819	Uterine malposition	201625	Malposition of uterus
35306162	Kidney malrotation	4173873	Malrotation of kidney
37119478	Mammary duct ectasia	438808	Mammary duct ectasia
42890223	Mammary fistula	4290691	Mammary fistula
36315934	Mammogram abnormal	4059049	Mammography abnormal
36516918	Prognathism	4027228	Mandibular prognathism
36919036	Mania	4333677	Mania
36718217	Stereotypy	4179942	Mannerism
35104532	Mantle cell lymphoma	4251953	Mantle cell lymphoma
37521174	Manual lymphatic drainage	4046684	Manual lymphatic drainage
35305778	Maple syrup disease	4100475	Maple syrup urine disease
36110890	Marburg disease	4300760	Marburg virus disease
35104309	March haemoglobinuria	4300473	March hemoglobinuria
36718128	Marchiafava-Bignami disease	4303996	Marchiafava-Bignami disease
35305940	Marfan's syndrome	258540	Marfan's syndrome
35104497	Extranodal marginal zone B-cell lymphoma (MALT type)	4028704	Marginal zone B-cell lymphoma
37420431	Marital problem	4278980	Marital problems
45885543	Marjolin's ulcer	40488448	Marjolin's ulcer
35305861	Mucopolysaccharidosis VI	4287262	Maroteaux-Lamy syndrome
37420432	Married	4338692	Married
36009881	Infection masked	4008719	Masked infection
36718254	Masked facies	4013001	Masklike facies
35809386	Mass	4041088	Mass
36718607	Brain mass	4173938	Mass lesion of brain
36516984	Axillary mass	4115109	Mass of axilla
36516963	Chest wall mass	443728	Mass of chest wall
36516970	Lower extremity mass	4205256	Mass of lower limb
36516990	Neck mass	4100606	Mass of neck
37119562	Ovarian mass	4129499	Mass of ovary
35707743	Pancreatic mass	4143397	Mass of pancreas
35708702	Salivary gland mass	4322566	Mass of salivary gland
35707786	Stomach mass	4103992	Mass of stomach
35506783	Thyroid mass	4130022	Mass of thyroid gland
36516981	Upper extremity mass	4206592	Mass of upper limb
37019245	Bladder mass	4177067	Mass of urinary bladder
37119723	Uterine mass	45757399	Mass of uterus
42889845	Basophil degranulation test	4223522	Mast cell degranulation test
42889849	Mast cell degranulation test	4223522	Mast cell degranulation test
35104208	Mastocytosis	4054320	Mast cell hyperplasia
35104333	Mastocytic leukaemia	4002496	Mast cell leukemia
36110475	Mastitis	4163232	Mastitis
36617940	Mastocytoma	4232798	Mastocytoma
35406411	Mastoid empyema	374655	Mastoiditis
35406412	Mastoiditis	374655	Mastoiditis
37420423	Anxious parent	4151704	Maternal concern
36818698	Maternal distress during labour	435886	Maternal distress
42889641	Maternal exposure timing unspecified	4318552	Maternal drug exposure
45886327	Monogenic diabetes	43531640	Maturity-onset diabetes of the young
35506496	Mauriac syndrome	4216214	Mauriac's syndrome
36315997	Maximal voluntary ventilation	4139770	Maximum breathing capacity
35104675	Congenital thrombocyte disorder	4095349	May-Hegglin anomaly
36009884	Mazzotti reaction	4327407	Mazzotti reaction
36313249	Mean cell haemoglobin concentration	4267514	Mean cell hemoglobin concentration - finding
36313257	Mean cell volume	4273303	Mean cell volume - finding
36313248	Mean cell haemoglobin	4182871	Mean corpuscular hemoglobin determination
36111011	Measles	4030555	Measles
35607060	Keratoconjunctivitis measles	442757	Measles keratoconjunctivitis
36314732	Measles antibody	4025644	Measles virus antibody
36315753	Urine output	4264378	Measure of urine output
45885896	Fractional excretion of sodium	4108307	Measurement of fractional excretion of sodium
36315018	CSF protein	4222478	Measurement of protein in cerebrospinal fluid specimen
36316010	Pulmonary function test	4052083	Measurement of respiratory function
36211594	Medical device complication	312773	Mechanical complication due to heart valve prosthesis
35808913	Mechanical complication of implant	43021252	Mechanical complication of implant
35708246	Mechanical ileus	4188043	Mechanical ileus
35305669	Diverticulitis Meckel's	4170220	Meckel's diverticulitis
35305696	Vitello-intestinal duct remnant	441394	Meckel's diverticulum
35708223	Meconium ileus	193591	Meconium ileus
35708650	Meconium peritonitis	4238980	Meconium peritonitis
37219976	Pneumomediastinum	4057432	Mediastinal emphysema
35104748	Lymphadenopathy mediastinal	4179477	Mediastinal lymphadenopathy
37219974	Mediastinal mass	4312034	Mediastinal mass
37219975	Mediastinal shift	4055373	Mediastinal shift
36110556	Mediastinitis	439045	Mediastinitis
36211481	Medication error	4162376	Medication error
42889478	Medication overuse headache	44782806	Medication overuse headache
36315348	Physical examination	4065060	Medicolegal examination
42889052	Medium-chain acyl-coenzyme A dehydrogenase deficiency	4029371	Medium-chain acyl-coenzyme A dehydrogenase deficiency
43053774	Medullary thyroid cancer	4111011	Medullary thyroid carcinoma
35506479	Adrenal medulla hyperfunction	440972	Medulloadrenal hyperfunction
